"District","Year","Month","AverageEVI","MaxEVI","MinEVI","MedianEVI"
"Shamva","2011","01",0.269191440032819,0.457595174985289,-0.0180486568033191,0.332814647484474
"Shurugwi","2011","01",0.240987793957815,0.450710296898621,-0.217604608757077,0.279561258498964
"Tsholotsho","2011","01",0.273849465559867,0.420866497914365,0.0385901670155349,0.302767896825023
"Umguza","2011","01",0.273590559825255,0.438778601629487,0.0600663031561177,0.292757364592925
"UMP","2011","01",0.254930911657562,0.461765051403288,-0.098332227348072,0.326513462974404
"Umzingwane","2011","01",0.244891651857592,0.508132840377233,-0.0850266966912021,0.303417675118754
"Wedza","2011","01",0.270211477856544,0.498354716213887,0.00823050088804519,0.282251174009521
"Zaka","2011","01",0.252348571804052,0.479162435230714,-0.148321124051504,0.307343235362633
"Zvimba","2011","01",0.2915701758871,0.482020073951381,0.0910475320339059,0.295714107506389
"Zvishavane","2011","01",0.256004817153461,0.460795385847352,-0.132106582942071,0.298270824631995
"Beitbridge","2011","08",0.128326549189162,0.196994522765612,0.041339767423133,0.1307907332138
"Bikita","2011","08",0.159875951199693,0.227489050507888,0.0504201084892136,0.164519770604866
"Bindura","2011","08",0.188648230407021,0.229950820976488,0.150010504268853,0.184822419815493
"Binga","2011","08",0.162398858749641,0.195092783131589,0.136063393814998,0.162231157959315
"Bubi","2011","08",0.158197667970222,0.191967751700928,0.118366619996744,0.1554627360093
"Buhera","2011","08",0.142630989951391,0.18257715541013,0.0621824298614998,0.144180530317412
"Bulawayo","2011","08",0.138919301614596,0.176654232576322,0.0924776947574856,0.138818258508889
"Bulilima (North)","2011","08",0.165272146088179,0.198528113398595,0.139918229536733,0.164307697747817
"Centenary","2011","08",0.186480091913604,0.233653302654211,0.127591947829694,0.187509319871006
"Chegutu","2011","08",0.159361058091373,0.193958107017962,0.123679860585286,0.155356529985545
"Chikomba","2011","08",0.153289966824553,0.208829750897606,0.061297576939522,0.151252330688381
"Chimanimani","2011","08",0.212657618119462,0.299313194072489,0.0647417335055405,0.219086113695518
"Chipinge","2011","08",0.174862838079923,0.242365442091559,0.0479186613534896,0.175957916870883
"Chiredzi","2011","08",0.151080262464544,0.219020392492463,0.0798209809885438,0.155769538502924
"Chirumhanzu","2011","08",0.156531929306834,0.19399405799168,0.115957654721121,0.155008466481347
"Chivi","2011","08",0.148932074361309,0.222480068431185,0.0586440585381673,0.150151672984245
"Gokwe North","2011","08",0.173717922036558,0.20477190891367,0.147799984843607,0.173216131197851
"Gokwe South","2011","08",0.183140022365312,0.222574763076163,0.157743712295576,0.18133606780706
"Goromonzi","2011","08",0.180753927376685,0.222531971015016,0.143369565770622,0.173279619085529
"Guruve","2011","08",0.186557521218761,0.231604818176384,0.145439297242518,0.186951102589574
"Gutu","2011","08",0.149594857934264,0.19454422800302,0.0861169589299014,0.149482646631331
"Gwanda","2011","08",0.134985982307563,0.174459688214599,0.0693337235040393,0.140880518941681
"Gweru","2011","08",0.153958981435235,0.193054222060312,0.111580858104839,0.153414683559146
"Harare","2011","08",0.159554409199668,0.195679113943137,0.127896325703746,0.152242716281805
"Hurungwe","2011","08",0.178751061401845,0.21685767168932,0.140020796689642,0.179409256027248
"Hwange","2011","08",0.168128063079201,0.214976424377517,0.135230550011641,0.168892493388705
"Insiza","2011","08",0.138423386343883,0.182513416800503,0.0668172845803046,0.140780726688821
"Kadoma","2011","08",0.159263232507851,0.18703452730585,0.13120865472551,0.15898237711609
"Kariba","2011","08",0.139622849929333,0.17275377002128,0.119674678780438,0.139843884409999
"Kwekwe","2011","08",0.163858285815587,0.195223718466741,0.117816000069631,0.163384080927826
"Lupane","2011","08",0.188712396778836,0.228628817380546,0.159796353245574,0.185383374649376
"Makonde","2011","08",0.173818755041866,0.21636200231286,0.129064311848539,0.172428532428055
"Makoni","2011","08",0.167349631527961,0.215838326365768,0.118122908619015,0.1642830254558
"Mangwe (South)","2011","08",0.153382884929779,0.190340461951172,0.0828916311076147,0.157019319392687
"Marondera","2011","08",0.166018287970674,0.214023975308852,0.124691841591744,0.162971559251029
"Masvingo","2011","08",0.148576655290865,0.217350506816878,0.0555515299840843,0.153656113510898
"Matobo","2011","08",0.148630006979663,0.188197285345441,0.0817180769002643,0.152370254260977
"Mazowe","2011","08",0.171906246384309,0.216195752118222,0.123789783755544,0.168553296624017
"Mberengwa","2011","08",0.150805043232863,0.223146001862823,0.0609707397399869,0.158601022978151
"Mount Darwin","2011","08",0.180588029695504,0.214712884706803,0.144087999431915,0.177951999709115
"Mudzi","2011","08",0.173337852216821,0.211725330826891,0.087510550817932,0.174805508345139
"Murehwa","2011","08",0.1852387913373,0.232008959144112,0.157654013596044,0.177867666285274
"Mutare","2011","08",0.170835106117466,0.268929751115909,0.08670753192475,0.168147536943934
"Mutasa","2011","08",0.233048662446307,0.388407743108205,0.118771564204733,0.232704377453344
"Mutoko","2011","08",0.181281138549961,0.224085517330715,0.153434402599831,0.177347570088725
"Mwenezi","2011","08",0.141340511763687,0.205667444844914,0.0636349043682228,0.146018509401883
"Nkayi","2011","08",0.174587206535003,0.209947896995319,0.1225148149339,0.17332369598236
"Nyanga","2011","08",0.202977622311606,0.351196288890834,0.139345506056086,0.198424618796187
"Rushinga","2011","08",0.173863736702425,0.211848277953573,0.10687281227249,0.174255790823099
"Seke","2011","08",0.155197563383332,0.20558032222137,0.120553098481446,0.150082177160375
"Shamva","2011","08",0.198829706414607,0.266604142390438,0.156227936623832,0.193182083525389
"Shurugwi","2011","08",0.151766528159299,0.197669057408083,0.0850314118179463,0.155646703139775
"Tsholotsho","2011","08",0.169461854676978,0.201103017793183,0.139481998449025,0.167181848007144
"Umguza","2011","08",0.159875214161823,0.197026138595376,0.113248772279657,0.158491576263353
"UMP","2011","08",0.184609201964949,0.227865468140082,0.153512135304704,0.181872154195796
"Umzingwane","2011","08",0.145774666887914,0.193483997763703,0.0553457397531616,0.148665780338324
"Wedza","2011","08",0.159737878571971,0.212334722759465,0.0446757337688878,0.162761871970013
"Zaka","2011","08",0.16691461160595,0.240066007774343,0.0452661565482265,0.180441088480443
"Zvimba","2011","08",0.158254162732717,0.191893619595002,0.134728045977614,0.154171468891488
"Zvishavane","2011","08",0.140656017666106,0.192600721222862,0.0616060266341298,0.146599440432287
"Beitbridge","2012","02",0.203784648509152,0.292537756380036,0.0537493548276979,0.207404529759478
"Bikita","2012","02",0.339220576699042,0.442081217796334,0.0209301465476063,0.322158710906279
"Bindura","2012","02",0.382824701367062,0.557168537682505,0.135052899003066,0.40793436896142
"Binga","2012","02",0.297174333494691,0.450208920335685,0.0386814931041805,0.314922084768647
"Bubi","2012","02",0.320517747247288,0.450945854062006,-0.000788879610873464,0.321789785859233
"Buhera","2012","02",0.278488355217978,0.401652736807357,-0.0313407697488407,0.281849336731423
"Bulawayo","2012","02",0.285460436429062,0.405518134912355,0.157214242304963,0.285717962038313
"Bulilima (North)","2012","02",0.321118516923797,0.442768773485377,0.127713678682381,0.321850152388098
"Centenary","2012","02",0.34279044096114,0.502767282068029,-0.028754386118441,0.38136452554462
"Chegutu","2012","02",0.36215700411082,0.498027168249982,0.167341915748338,0.372969169792648
"Chikomba","2012","02",0.307544968681882,0.45451565897702,-0.0322148498597422,0.321410210602578
"Chimanimani","2012","02",0.371190255759985,0.537531126152856,-0.0429148198529131,0.372702454282017
"Chipinge","2012","02",0.340406994119592,0.478218955454875,-0.00983002883268456,0.341875439620663
"Chiredzi","2012","02",0.307709644270654,0.46697017345965,0.0593700928381047,0.315890570159667
"Chirumhanzu","2012","02",0.305520905671354,0.41158175416553,0.0669889776652097,0.305151745973211
"Chivi","2012","02",0.294582195956182,0.418469905927757,-0.00588994887423628,0.295871705785243
"Gokwe North","2012","02",0.389423503629698,0.521162781744619,0.14767618416577,0.404692822380151
"Gokwe South","2012","02",0.349303048349447,0.483758312360156,-0.0735809113988203,0.374717853509885
"Goromonzi","2012","02",0.350946968597224,0.535580988787997,0.106573093372872,0.372602721825596
"Guruve","2012","02",0.350364328721883,0.489107356292597,0.0531124277602215,0.36760210547356
"Gutu","2012","02",0.281324418372695,0.397974190199045,-0.00533184904697106,0.292338117468035
"Gwanda","2012","02",0.269319149116374,0.371898486129318,0.0336758404629595,0.277027252045311
"Gweru","2012","02",0.296245720939401,0.432740944423455,0.0575266641039694,0.301934320468992
"Harare","2012","02",0.333128378112459,0.454200232425296,0.198620520934753,0.345914743689981
"Hurungwe","2012","02",0.372774335700541,0.519684392165836,0.106085889808412,0.355822306717465
"Hwange","2012","02",0.376961430794627,0.529180668661106,-0.0420261816632869,0.38093853975781
"Insiza","2012","02",0.2788907543921,0.396529581913572,-0.006490208125521,0.286652583223681
"Kadoma","2012","02",0.364722291356733,0.47680989854503,0.1020545298021,0.363547885684037
"Kariba","2012","02",0.290735414673877,0.439973654282978,0.142467005819994,0.297227657305832
"Kwekwe","2012","02",0.32079399979324,0.461836831228951,-0.0257068489185501,0.333561978941955
"Lupane","2012","02",0.353723436402788,0.512755397540453,0.00318292275827951,0.362443683278981
"Makonde","2012","02",0.384434581512154,0.503983930763328,0.243270914072241,0.384408948537607
"Makoni","2012","02",0.333139719429373,0.470827997556234,0.0923671202857519,0.333834464649546
"Mangwe (South)","2012","02",0.294840245450045,0.403075562744264,0.128101312739548,0.288870799057462
"Marondera","2012","02",0.328187751495686,0.479767354632115,0.053573517680915,0.340273676196641
"Masvingo","2012","02",0.312325220209764,0.446348457481695,0.0612471290331073,0.31178223480543
"Matobo","2012","02",0.268142965575591,0.356500077482873,0.100522437559362,0.268657292000198
"Mazowe","2012","02",0.37882601549151,0.506835833062906,0.21036678907935,0.381909144553617
"Mberengwa","2012","02",0.311415762340955,0.440672455765331,-0.0224403681493754,0.326736571549879
"Mount Darwin","2012","02",0.383781659019232,0.573594717000711,-0.0313022483135459,0.390374833824475
"Mudzi","2012","02",0.384563062516186,0.512715401340799,0.214467907063017,0.378657530024938
"Murehwa","2012","02",0.33797812459371,0.493189314608846,0.166852320393561,0.352536223248973
"Mutare","2012","02",0.326680477597939,0.484507599848391,-0.00786348164487475,0.326198721287382
"Mutasa","2012","02",0.370665909743295,0.584065939613102,0.0491913198132624,0.368841872245953
"Mutoko","2012","02",0.350252012230786,0.462613609974603,0.193820947385343,0.353188114489028
"Mwenezi","2012","02",0.281799680554774,0.424374154676651,0.000503869596923022,0.285501558854577
"Nkayi","2012","02",0.353947023981027,0.496870110955135,-0.00378642085589243,0.361395978240386
"Nyanga","2012","02",0.366963055203163,0.578286493236516,0.28255000290164,0.356490596157892
"Rushinga","2012","02",0.406803523096527,0.597400080263643,0.271322945406144,0.388654453066008
"Seke","2012","02",0.329259981813741,0.492172720478771,0.0361696284359081,0.344382641523057
"Shamva","2012","02",0.385299563989998,0.508555655089597,0.0922763530542754,0.410818879047856
"Shurugwi","2012","02",0.307445865405031,0.435405873320545,-0.00309794080065149,0.310006288093874
"Tsholotsho","2012","02",0.347090957277646,0.470634260806344,0.0812972696022496,0.345865886427565
"Umguza","2012","02",0.339442477951602,0.456066202723789,0.140085971051944,0.337797764021312
"UMP","2012","02",0.372873163566806,0.474431221026408,0.119436981570769,0.380413530850772
"Umzingwane","2012","02",0.292398647073104,0.410544136790746,0.132327801383024,0.289266743151897
"Wedza","2012","02",0.321205292758591,0.459879149427331,0.0537964805693019,0.331106362303184
"Zaka","2012","02",0.344064011592872,0.454389218563922,0.0987692007258823,0.351505253574039
"Zvimba","2012","02",0.376613778828487,0.450478841993939,0.283037446971106,0.369302708106125
"Zvishavane","2012","02",0.302659430760858,0.433959304295618,-0.0404972720195537,0.318545590841133
"Beitbridge","2012","09",0.10305379095416,0.141270080498155,0.0403754929511424,0.111852622179699
"Bikita","2012","09",0.150336402920362,0.19390012923617,0.0674600669532198,0.15849782817688
"Bindura","2012","09",0.168593403774906,0.20177895264142,0.129325296451747,0.168247508238987
"Binga","2012","09",0.150796324410049,0.174242906424501,0.104462434322872,0.154786089840048
"Bubi","2012","09",0.156657591917518,0.181199965063095,0.112346630883211,0.157463944524112
"Buhera","2012","09",0.142413118224738,0.1687102584109,0.0765344514782585,0.1470336906879
"Bulawayo","2012","09",0.137500627150779,0.159838576646688,0.108587104760003,0.135558312431664
"Bulilima (North)","2012","09",0.161627040933178,0.181689955235804,0.112844117417442,0.166019716585575
"Centenary","2012","09",0.163580919755096,0.19174016721566,0.126627907705002,0.167906373089979
