"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group"
"320","Mount Darwin",2018,"05",0.17814985055616,0.221031093717141,0.138628746492122,"H"
"321","Mudzi",2017,"10",0.123970388871806,0.134412933690273,0.120398616200071,"A"
"322","Mudzi",2017,"11",0.244123046196362,0.383762769098957,0.110516330461838,"B"
"323","Mudzi",2017,"12",0.38521314437198,0.60303931965642,0.232070890132427,"C"
"324","Mudzi",2018,"01",0.266728477414637,0.495100675974588,0.144030821116508,"D"
"325","Mudzi",2018,"02",0.782232174864341,0.965484853511684,0.335477337499697,"E"
"326","Mudzi",2018,"03",0.722676513363792,0.968254269171185,0.45074338214558,"F"
"327","Mudzi",2018,"04",0.263524433802613,0.402767953832529,0.154833301743438,"G"
"328","Mudzi",2018,"05",0.147705440813691,0.15906620615309,0.141004811953276,"H"
"329","Murehwa",2017,"10",0.111986774424771,0.117680892242789,0.107850990503232,"A"
"330","Murehwa",2017,"11",0.564340804218153,0.922972584314346,0.105820849378109,"B"
"331","Murehwa",2017,"12",0.677084981346369,0.95228062874794,0.522745916765531,"C"
"332","Murehwa",2018,"01",0.40572949248108,0.75409116185824,0.190145655246576,"D"
"333","Murehwa",2018,"02",0.955751793091474,0.999273396410942,0.768096713440418,"E"
"334","Murehwa",2018,"03",0.874758159379442,0.998852987187685,0.735840482362111,"F"
"335","Murehwa",2018,"04",0.577697202796539,0.749552546370029,0.351930589038134,"G"
"336","Murehwa",2018,"05",0.27285369142731,0.335077104798953,0.214693985067407,"H"
"337","Mutare",2017,"10",0.121018923992953,0.219964285245308,0.0931097555929945,"A"
"338","Mutare",2017,"11",0.444076040468055,0.73196039281498,0.144436154738337,"B"
"339","Mutare",2017,"12",0.527397127816121,0.665062523707309,0.415109134940802,"C"
"340","Mutare",2018,"01",0.397470834591531,0.55899143778007,0.232833704196082,"D"
"341","Mutare",2018,"02",0.888021716913699,0.996303515963623,0.639133900465374,"E"
"342","Mutare",2018,"03",0.773119706770246,0.989427469610349,0.587598389623951,"F"
"343","Mutare",2018,"04",0.495723948250041,0.608015006527237,0.331039892542959,"G"
"344","Mutare",2018,"05",0.221859110902916,0.295488098936681,0.169060518859628,"H"
"345","Mutasa",2017,"10",0.171451162114532,0.424769315565713,0.101113936507251,"A"
"346","Mutasa",2017,"11",0.689323220541578,0.957866857995257,0.318518385960263,"B"
"347","Mutasa",2017,"12",0.880737805963425,0.969048935954645,0.807683573210026,"C"
"348","Mutasa",2018,"01",0.856193231893231,0.939452503852093,0.71836613723592,"D"
"349","Mutasa",2018,"02",0.982507434635267,0.999406944631301,0.94072710787687,"E"
"350","Mutasa",2018,"03",0.943107140427885,0.994648637475255,0.889647037991137,"F"
"351","Mutasa",2018,"04",0.846154274103093,0.919688206202561,0.679535527568582,"G"
"352","Mutasa",2018,"05",0.605559410399672,0.659598110915201,0.535512299969946,"H"
"353","Mutoko",2017,"10",0.11279399120689,0.12609406755763,0.108988244511311,"A"
"354","Mutoko",2017,"11",0.377706328915504,0.663318639697755,0.107589622813008,"B"
"355","Mutoko",2017,"12",0.417890541657129,0.688903968638141,0.275583762616482,"C"
"356","Mutoko",2018,"01",0.249560040429196,0.502311495466045,0.132798929069182,"D"
"357","Mutoko",2018,"02",0.848680686642006,0.997613999294509,0.452174671231307,"E"
"358","Mutoko",2018,"03",0.743831128279945,0.980889738842226,0.457706947001404,"F"
"359","Mutoko",2018,"04",0.253888549482247,0.407713569065613,0.139684391116057,"G"
"360","Mutoko",2018,"05",0.136709711421427,0.150281808407189,0.127447723591221,"H"
"361","Mwenezi",2017,"10",0.166902792020276,0.248688277117572,0.105078335189891,"A"
"362","Mwenezi",2017,"11",0.235391478703958,0.330715688390988,0.14278257458914,"B"
"363","Mwenezi",2017,"12",0.207750887215138,0.327463600773164,0.124200191127488,"C"
"364","Mwenezi",2018,"01",0.159179874033974,0.236868774378805,0.100863670743038,"D"
"365","Mwenezi",2018,"02",0.586837279664579,0.853450965382872,0.369488285236526,"E"
"366","Mwenezi",2018,"03",0.506269101233552,0.802439770584164,0.342256398066854,"F"
"367","Mwenezi",2018,"04",0.356727332297341,0.419049501325005,0.240734157274317,"G"
"368","Mwenezi",2018,"05",0.235789907369056,0.30542031654458,0.157698674597137,"H"
"369","Nkayi",2017,"10",0.135726666259263,0.1890874400407,0.102585123251259,"A"
"370","Nkayi",2017,"11",0.306140721758005,0.449843363394673,0.123640612768699,"B"
"371","Nkayi",2017,"12",0.296212080413135,0.51039273446764,0.188762301060198,"C"
"372","Nkayi",2018,"01",0.190435479225907,0.342130981519096,0.111416599770183,"D"
"373","Nkayi",2018,"02",0.706037012608065,0.977254890110068,0.480474719055723,"E"
"374","Nkayi",2018,"03",0.604904206826126,0.982024496031025,0.358916336520683,"F"
"375","Nkayi",2018,"04",0.283943424020567,0.454219506363631,0.142234630797786,"G"
"376","Nkayi",2018,"05",0.118129207547824,0.130667346623358,0.11336777809271,"H"
"377","Nyanga",2017,"10",0.130181495229449,0.212662690988767,0.104518047457848,"A"
"378","Nyanga",2017,"11",0.451405908797301,0.647361943505859,0.194444415031788,"B"
"379","Nyanga",2017,"12",0.592470553168309,0.735914031720017,0.518586092064695,"C"
"380","Nyanga",2018,"01",0.525265105889173,0.648854516396701,0.427850777368184,"D"
"381","Nyanga",2018,"02",0.889252964476268,0.997013833368199,0.621314584999478,"E"
"382","Nyanga",2018,"03",0.793372629103579,0.949277837340357,0.661951216421115,"F"
"383","Nyanga",2018,"04",0.539618489202081,0.634079947391114,0.417234858169619,"G"
"384","Nyanga",2018,"05",0.391691581057805,0.428557378672052,0.348585454459608,"H"
"385","Rushinga",2017,"10",0.135913748399578,0.162490617826039,0.127063934962453,"A"
"386","Rushinga",2017,"11",0.306494810127848,0.517638756163074,0.115507778377128,"B"
"387","Rushinga",2017,"12",0.472594925303335,0.744831077253308,0.290071096672919,"C"
"388","Rushinga",2018,"01",0.388301164824903,0.676647801772748,0.20167225614724,"D"
"389","Rushinga",2018,"02",0.809571173478669,0.988194320129419,0.395155911976825,"E"
"390","Rushinga",2018,"03",0.783707275291312,0.997004125591134,0.494279485141672,"F"
"391","Rushinga",2018,"04",0.297948548634073,0.45580432847287,0.181598262972254,"G"
"392","Rushinga",2018,"05",0.176991876977365,0.210680526247658,0.152414061256718,"H"
"393","Seke",2017,"10",0.0985310908076321,0.121751530118032,0.0888666852417238,"A"
"394","Seke",2017,"11",0.412199626167179,0.647678445511567,0.102139289569836,"B"
"395","Seke",2017,"12",0.461132091819039,0.677558712630007,0.345960288139866,"C"
"396","Seke",2018,"01",0.308694200540301,0.537499523178364,0.161036533719366,"D"
"397","Seke",2018,"02",0.919249400639487,0.999171943313235,0.635343233342239,"E"
"398","Seke",2018,"03",0.836460037563962,0.994268003532111,0.68813124282665,"F"
"399","Seke",2018,"04",0.608571032405059,0.742409838671813,0.416535155145943,"G"
"400","Seke",2018,"05",0.278991951259882,0.374713826869589,0.218698730258944,"H"
"401","Shamva",2017,"10",0.103984194617279,0.108259930751501,0.101091992349134,"A"
"402","Shamva",2017,"11",0.292846641680728,0.559671665043871,0.103202118674431,"B"
"403","Shamva",2017,"12",0.516726694468959,0.822084044133362,0.347409681653858,"C"
"404","Shamva",2018,"01",0.470941622775068,0.686881064666861,0.297898290449802,"D"
"405","Shamva",2018,"02",0.902196327123773,0.996301743428784,0.574967465187141,"E"
"406","Shamva",2018,"03",0.865775696015422,0.998917330155546,0.690554616876915,"F"
"407","Shamva",2018,"04",0.512471547107762,0.682665930768434,0.329565216006094,"G"
"408","Shamva",2018,"05",0.217534631930834,0.310150263701712,0.145775247316248,"H"
"409","Shurugwi",2017,"10",0.130405007450823,0.273943187749167,0.0934013439523972,"A"
"410","Shurugwi",2017,"11",0.360909700782104,0.540801247792819,0.159457538451722,"B"
"411","Shurugwi",2017,"12",0.312461241566339,0.492486553107656,0.194803247103938,"C"
"412","Shurugwi",2018,"01",0.246383696569745,0.408984618779862,0.126409131096424,"D"
"413","Shurugwi",2018,"02",0.853316958404606,0.996594336123467,0.653972783624752,"E"
"414","Shurugwi",2018,"03",0.68606994820293,0.976964762637807,0.468071995030269,"F"
"415","Shurugwi",2018,"04",0.486406890160862,0.638652295122845,0.279569306266178,"G"
"416","Shurugwi",2018,"05",0.177354362340518,0.240722028912508,0.140352855847348,"H"
"417","Tsholotsho",2017,"10",0.139819963858769,0.243460333445354,0.0986651673179725,"A"
"418","Tsholotsho",2017,"11",0.23244494956618,0.358395731038527,0.117545188396575,"B"
"419","Tsholotsho",2017,"12",0.200069981709603,0.352753849989095,0.113006209344611,"C"
"420","Tsholotsho",2018,"01",0.140743548161841,0.248482538250987,0.0959772022261227,"D"
"421","Tsholotsho",2018,"02",0.754429967448197,0.982251548025724,0.527202872516609,"E"
"422","Tsholotsho",2018,"03",0.481806525845447,0.965969052634375,0.199872436149959,"F"
"423","Tsholotsho",2018,"04",0.204778611255629,0.333345681124169,0.113727596316883,"G"
"424","Tsholotsho",2018,"05",0.113495210897454,0.121728982518877,0.108453877786329,"H"
"425","Umguza",2017,"10",0.1399572544712,0.222672927667874,0.102472656426332,"A"
"426","Umguza",2017,"11",0.298220494241057,0.541210896514487,0.115718454674309,"B"
"427","Umguza",2017,"12",0.248533307275411,0.414701252951661,0.136930068584025,"C"
"428","Umguza",2018,"01",0.165947989559296,0.281645894816447,0.102789525876541,"D"
"429","Umguza",2018,"02",0.708390266828811,0.980777851334641,0.453739496089407,"E"
"430","Umguza",2018,"03",0.448183535274085,0.912760437834422,0.200340450132331,"F"
"431","Umguza",2018,"04",0.233535141556406,0.353084569811514,0.12519430159883,"G"
"432","Umguza",2018,"05",0.117161638086188,0.125927614783998,0.110963623823347,"H"
"433","UMP",2017,"10",0.114745799078339,0.127205455509209,0.110440298376024,"A"
"434","UMP",2017,"11",0.26617260447166,0.484981399522516,0.107584707431649,"B"
"435","UMP",2017,"12",0.39435508711176,0.672266712394518,0.239446162957037,"C"
"436","UMP",2018,"01",0.301892868540033,0.542159326766447,0.154197390669166,"D"
"437","UMP",2018,"02",0.84343732161299,0.987464423655679,0.424821108702631,"E"
"438","UMP",2018,"03",0.805882019161444,0.996009003610736,0.563393968867819,"F"
"439","UMP",2018,"04",0.347365324865275,0.522948851625455,0.196463555903302,"G"
"440","UMP",2018,"05",0.150725931228001,0.186716741919788,0.123869134741718,"H"
"441","Umzingwane",2017,"10",0.132527528099063,0.173991768051746,0.0978446744579924,"A"
"442","Umzingwane",2017,"11",0.273815677564603,0.400625883826298,0.122798990444737,"B"
"443","Umzingwane",2017,"12",0.282778248383311,0.364977102102131,0.198864739346459,"C"
"444","Umzingwane",2018,"01",0.196569990643422,0.313559778815028,0.11198794909481,"D"
"445","Umzingwane",2018,"02",0.638386055403665,0.957174655374854,0.392282788006741,"E"
"446","Umzingwane",2018,"03",0.601797928977569,0.915516350472874,0.416593409360218,"F"
"447","Umzingwane",2018,"04",0.376586961810933,0.483173985848474,0.227956686608711,"G"
"448","Umzingwane",2018,"05",0.150188563662103,0.197995356434081,0.123160038185657,"H"
"449","Wedza",2017,"10",0.12356356815637,0.230995376453271,0.0962579519764725,"A"
"450","Wedza",2017,"11",0.547934999595736,0.874335065976387,0.138283144974655,"B"
"451","Wedza",2017,"12",0.600615290486973,0.858189393943735,0.459681567212926,"C"
"452","Wedza",2018,"01",0.431141723910255,0.679782525033694,0.210549689256557,"D"
"453","Wedza",2018,"02",0.945441970710322,0.998683009722842,0.793045217780254,"E"
"454","Wedza",2018,"03",0.817906772545635,0.998523461692536,0.611153324812517,"F"
"455","Wedza",2018,"04",0.633302890770318,0.744163234539631,0.423319579177908,"G"
"456","Wedza",2018,"05",0.274868633478989,0.375036942807014,0.212820405478168,"H"
"457","Zaka",2017,"10",0.150152544798676,0.361741968723534,0.0993309118060395,"A"
"458","Zaka",2017,"11",0.350048106116332,0.484392373330822,0.247295284883335,"B"
"459","Zaka",2017,"12",0.382007165714341,0.593760105918709,0.272477826148013,"C"
"460","Zaka",2018,"01",0.4068357279915,0.544422859296923,0.265686564096552,"D"
"461","Zaka",2018,"02",0.936045567751718,0.995563227514523,0.815790257560043,"E"
"462","Zaka",2018,"03",0.794882711166327,0.983045695765386,0.596579534285605,"F"
"463","Zaka",2018,"04",0.672929410250442,0.815498541931942,0.435814199508367,"G"
"464","Zaka",2018,"05",0.3509805902169,0.41573812549538,0.277844108297437,"H"
"465","Zvimba",2017,"10",0.102612655730833,0.123646862113603,0.0930989155512793,"A"
"466","Zvimba",2017,"11",0.359669173973302,0.569148106380887,0.104431236209035,"B"
"467","Zvimba",2017,"12",0.5155912094864,0.752174212518817,0.404021542969556,"C"
"468","Zvimba",2018,"01",0.451792094750842,0.667097703737494,0.315803397640312,"D"
"469","Zvimba",2018,"02",0.921972445570872,0.99580127976812,0.631396678843812,"E"
"470","Zvimba",2018,"03",0.869285665307479,0.997354619215935,0.720745964073989,"F"
"471","Zvimba",2018,"04",0.555328054064594,0.704733125777055,0.382142558891656,"G"
"472","Zvimba",2018,"05",0.26222431562437,0.342605275443388,0.196540772080171,"H"
"473","Zvishavane",2017,"10",0.138496534274965,0.2580492674806,0.0951588462501581,"A"
"474","Zvishavane",2017,"11",0.269033293744282,0.418491474362135,0.14287566437264,"B"
"475","Zvishavane",2017,"12",0.251284191737131,0.358931722334399,0.176411243338424,"C"
"476","Zvishavane",2018,"01",0.206281040317742,0.295490549029087,0.114435294800224,"D"
"477","Zvishavane",2018,"02",0.750117597685179,0.990470189895854,0.508471065451077,"E"
"478","Zvishavane",2018,"03",0.640777887715397,0.936711773828109,0.450718495905563,"F"
"479","Zvishavane",2018,"04",0.434764644228481,0.575462949724233,0.25635430062809,"G"
"480","Zvishavane",2018,"05",0.185596248702617,0.221334153556976,0.152663897568176,"H"
