"","District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture","group"
"246","Lupane",2017,"03",57.8055117341529,82.4523064914358,31.1189973683657,"F"
"247","Lupane",2017,"04",23.4238562185868,29.7397114238063,17.3823282850397,"G"
"248","Lupane",2017,"05",13.6827359392879,22.7747600477774,9.37629354423597,"H"
"249","Makonde",2016,"10",12.6954297540582,13.246806873362,12.3310056639245,"A"
"250","Makonde",2016,"11",21.7003700320833,47.4478072015747,12.4013542656642,"B"
"251","Makonde",2016,"12",92.7997122197356,131.545772698052,46.1857832272594,"C"
"252","Makonde",2017,"01",139.092301923506,140.628665227136,132.768816535489,"D"
"253","Makonde",2017,"02",139.561484102467,140.463703582641,137.363555997655,"E"
"254","Makonde",2017,"03",119.023445270628,139.715704817366,93.6228816386621,"F"
"255","Makonde",2017,"04",61.1772888038741,82.718837214008,52.965375468061,"G"
"256","Makonde",2017,"05",35.0658759532906,51.2553863283531,22.8951608241348,"H"
"257","Makoni",2016,"10",13.8026732963391,15.9872256755341,12.705670541302,"A"
"258","Makoni",2016,"11",28.8925031282941,70.3367789753165,12.858830015724,"B"
"259","Makoni",2016,"12",99.8955252897537,126.27704265204,57.2366944458755,"C"
"260","Makoni",2017,"01",127.971096412643,129.241124761968,126.051699557579,"D"
"261","Makoni",2017,"02",124.200666007224,126.559238754118,121.224266854136,"E"
"262","Makoni",2017,"03",107.664649242778,128.038300210978,86.9014414263836,"F"
"263","Makoni",2017,"04",58.635845331927,75.6130682278771,51.3290608679543,"G"
"264","Makoni",2017,"05",38.6120193064069,50.502159482226,28.5682370782503,"H"
"265","Mangwe (South)",2016,"10",11.7898982554933,12.8664872482273,11.1046752285732,"A"
"266","Mangwe (South)",2016,"11",16.1487757592229,19.789412148367,11.1963821272977,"B"
"267","Mangwe (South)",2016,"12",44.9010861275833,97.5263950697951,11.5004313955587,"C"
"268","Mangwe (South)",2017,"01",100.573932769519,108.877097558163,90.833964878616,"D"
"269","Mangwe (South)",2017,"02",100.634742178864,110.510043504373,77.2577975403589,"E"
"270","Mangwe (South)",2017,"03",66.1470417521033,104.19490258806,27.6857240595414,"F"
"271","Mangwe (South)",2017,"04",19.5530969868378,23.1748051801147,15.8460926145087,"G"
"272","Mangwe (South)",2017,"05",14.3981140173459,19.7533521390819,12.1327673287942,"H"
"273","Marondera",2016,"10",12.349425150588,13.9605359221292,11.5549440313339,"A"
"274","Marondera",2016,"11",32.7006379370528,75.4974366944071,12.1266980624812,"B"
"275","Marondera",2016,"12",98.9907499088289,120.315628127966,58.8548246865006,"C"
"276","Marondera",2017,"01",120.015897622587,120.337979358232,118.904687189661,"D"
"277","Marondera",2017,"02",118.818985893787,120.318560844242,113.322250914132,"E"
"278","Marondera",2017,"03",99.4488644634271,120.176103519751,77.3593421368265,"F"
"279","Marondera",2017,"04",53.2913776527429,67.3321163663866,46.6824507930646,"G"
"280","Marondera",2017,"05",39.6662079833764,49.7282818395579,29.1859075204475,"H"
"281","Masvingo",2016,"10",12.8418217844563,15.8328517547429,11.3764091408515,"A"
"282","Masvingo",2016,"11",17.5076938203603,40.3269716936133,11.4075067981544,"B"
"283","Masvingo",2016,"12",77.4588423851663,117.868142597566,20.4740523611465,"C"
"284","Masvingo",2017,"01",115.730678579113,121.62753345533,109.729562697356,"D"
"285","Masvingo",2017,"02",108.301806470925,119.735840779358,86.3171213913166,"E"
"286","Masvingo",2017,"03",99.4867076917392,120.119360658135,69.385122253674,"F"
"287","Masvingo",2017,"04",46.1861806860208,59.5947255550692,37.5738010799198,"G"
"288","Masvingo",2017,"05",36.9497494701328,52.7862630641185,24.9556625515499,"H"
"289","Matobo",2016,"10",12.8588323562304,14.2974810506016,11.9960523573677,"A"
"290","Matobo",2016,"11",15.8965207756154,18.5231505897298,12.0136297386556,"B"
"291","Matobo",2016,"12",52.2072052253195,112.650144109172,13.6440737335641,"C"
"292","Matobo",2017,"01",108.170646335573,114.493603686715,99.651997953542,"D"
"293","Matobo",2017,"02",107.775396418956,120.470667120371,80.8828760817279,"E"
"294","Matobo",2017,"03",78.7115685721201,114.275292652626,40.7220291176025,"F"
"295","Matobo",2017,"04",26.9223616834144,34.8608478616634,22.5085975798084,"G"
"296","Matobo",2017,"05",19.5098553512073,27.4071890741794,14.5745483020971,"H"
"297","Mazowe",2016,"10",13.934823875766,15.0514153395953,13.4086957606946,"A"
"298","Mazowe",2016,"11",28.1691960622546,74.0659630173063,13.5211427735814,"B"
"299","Mazowe",2016,"12",114.269810409222,138.296084934005,64.9453412043011,"C"
"300","Mazowe",2017,"01",138.159214015778,138.289906080518,137.937167834306,"D"
"301","Mazowe",2017,"02",137.564760331192,138.267954313181,136.599136533437,"E"
"302","Mazowe",2017,"03",120.182071280023,137.282437636895,101.98704902579,"F"
"303","Mazowe",2017,"04",78.577496848242,90.4287769280762,64.4276813991889,"G"
"304","Mazowe",2017,"05",55.9172714652003,73.5423132497186,41.0732699301448,"H"
"305","Mberengwa",2016,"10",13.5096369042752,16.239282743673,12.1886642212121,"A"
"306","Mberengwa",2016,"11",17.6843912535998,36.0715299547962,12.1997039412241,"B"
"307","Mberengwa",2016,"12",56.9031012411433,103.976292652124,18.1073479489049,"C"
"308","Mberengwa",2017,"01",109.727861208469,124.831098018423,90.32134377685,"D"
"309","Mberengwa",2017,"02",113.161783273464,125.919470148776,79.8671354445032,"E"
"310","Mberengwa",2017,"03",96.31404415105,121.838494469433,62.7240604285169,"F"
"311","Mberengwa",2017,"04",40.0865163538678,53.1970373871264,31.2646222315267,"G"
"312","Mberengwa",2017,"05",33.6516029853579,48.6120078854973,22.3518717520042,"H"
"313","Mount Darwin",2016,"10",14.7853551842567,15.1701836077036,14.4523250210363,"A"
"314","Mount Darwin",2016,"11",22.9692977795541,57.7822910690189,14.6670415075202,"B"
"315","Mount Darwin",2016,"12",102.059123170155,136.855639399748,45.4115233207583,"C"
"316","Mount Darwin",2017,"01",138.820013312561,139.117822398207,137.615725533133,"D"
"317","Mount Darwin",2017,"02",137.103056317515,139.051440727165,129.727835249646,"E"
"318","Mount Darwin",2017,"03",124.339069594099,138.946910759391,105.690211781601,"F"
"319","Mount Darwin",2017,"04",73.7648354712951,95.7018287714132,65.9202810525275,"G"
"320","Mount Darwin",2017,"05",42.0888855360295,60.266920497684,28.9975235822304,"H"
"321","Mudzi",2016,"10",15.6795682953747,16.1548294040065,15.2746805613986,"A"
"322","Mudzi",2016,"11",17.7909874419764,30.4438341780465,15.3937150475875,"B"
"323","Mudzi",2016,"12",49.753113835781,86.3465466910059,21.6901103519593,"C"
"324","Mudzi",2017,"01",121.126124931103,134.454519076191,79.038192493343,"D"
"325","Mudzi",2017,"02",118.677714105485,128.692616357424,104.225386976396,"E"
"326","Mudzi",2017,"03",99.1000925791789,123.482351390611,78.5294427374691,"F"
