"District","Year","Month","AveragePRECIP","MaxPRECIP","MinPRECIP"
"Beitbridge","2007","05",0.356195545481451,0.356195545481451,0.356195545481451
"Beitbridge","2007","06",1.13519529433916,1.13519529433916,1.13519529433916
"Beitbridge","2007","07",1.23648567679288,1.23648567679288,1.23648567679288
"Beitbridge","2007","08",2.32258864273652,2.32258864273652,2.32258864273652
"Beitbridge","2007","09",27.9312557104318,27.9312557104318,27.9312557104318
"Beitbridge","2007","10",33.6087484102915,33.6087484102915,33.6087484102915
"Beitbridge","2007","11",67.5199325638074,67.5199325638074,67.5199325638074
"Beitbridge","2007","12",139.048438928642,139.048438928642,139.048438928642
"Beitbridge","2008","01",42.2900786935553,42.2900786935553,42.2900786935553
"Beitbridge","2008","02",11.6718826959709,11.6718826959709,11.6718826959709
"Beitbridge","2008","03",19.1312403009437,19.1312403009437,19.1312403009437
"Beitbridge","2008","04",7.30847434943962,7.30847434943962,7.30847434943962
"Beitbridge","2008","05",1.7826426875006,1.7826426875006,1.7826426875006
"Beitbridge","2008","06",1.55197062972128,1.55197062972128,1.55197062972128
"Beitbridge","2008","07",0.51314676040541,0.51314676040541,0.51314676040541
"Beitbridge","2008","08",0.503826701746219,0.503826701746219,0.503826701746219
"Beitbridge","2008","09",2.46379898704856,2.46379898704856,2.46379898704856
"Beitbridge","2008","10",2.00433453379298,2.00433453379298,2.00433453379298
"Beitbridge","2008","11",44.9477944440117,44.9477944440117,44.9477944440117
"Beitbridge","2008","12",136.198056881802,136.198056881802,136.198056881802
"Beitbridge","2009","01",98.9886394752299,98.9886394752299,98.9886394752299
"Beitbridge","2009","02",33.3576776225412,33.3576776225412,33.3576776225412
"Beitbridge","2009","03",16.5016842941881,16.5016842941881,16.5016842941881
"Beitbridge","2009","04",7.68133432522836,7.68133432522836,7.68133432522836
"Beitbridge","2009","05",11.9871163159791,11.9871163159791,11.9871163159791
"Beitbridge","2009","06",4.63962010690833,4.63962010690833,4.63962010690833
"Beitbridge","2009","07",5.74985220932343,5.74985220932343,5.74985220932343
"Beitbridge","2009","08",0.309324311154755,0.309324311154755,0.309324311154755
"Beitbridge","2009","09",2.49204698581655,2.49204698581655,2.49204698581655
"Beitbridge","2009","10",10.3013058806057,10.3013058806057,10.3013058806057
"Beitbridge","2009","11",82.105173501869,82.105173501869,82.105173501869
"Beitbridge","2009","12",55.0799626221698,55.0799626221698,55.0799626221698
"Beitbridge","2010","01",28.6764207097684,28.6764207097684,28.6764207097684
"Beitbridge","2010","02",35.7840151592359,35.7840151592359,35.7840151592359
"Beitbridge","2010","03",5.01981413639014,5.01981413639014,5.01981413639014
"Beitbridge","2010","04",64.6484280339351,64.6484280339351,64.6484280339351
"Beitbridge","2010","05",8.92244748700976,8.92244748700976,8.92244748700976
"Beitbridge","2010","06",1.75725918786609,1.75725918786609,1.75725918786609
"Beitbridge","2010","07",1.58958891496204,1.58958891496204,1.58958891496204
"Beitbridge","2010","08",0.0894805043412192,0.0894805043412192,0.0894805043412192
"Beitbridge","2010","09",0.734310786978241,0.734310786978241,0.734310786978241
"Beitbridge","2010","10",5.08546589230366,5.08546589230366,5.08546589230366
"Beitbridge","2010","11",75.0463072886946,75.0463072886946,75.0463072886946
"Beitbridge","2010","12",91.8749885840743,91.8749885840743,91.8749885840743
"Beitbridge","2011","01",118.057810909316,118.057810909316,118.057810909316
"Beitbridge","2011","02",9.90968101344382,9.90968101344382,9.90968101344382
"Beitbridge","2011","03",21.2461043475671,21.2461043475671,21.2461043475671
"Beitbridge","2011","04",20.3661973698357,20.3661973698357,20.3661973698357
"Beitbridge","2011","05",7.31366601571368,7.31366601571368,7.31366601571368
"Beitbridge","2011","06",2.26833631238608,2.26833631238608,2.26833631238608
"Beitbridge","2011","07",5.54110268667048,5.54110268667048,5.54110268667048
"Beitbridge","2011","08",1.07788643451743,1.07788643451743,1.07788643451743
"Beitbridge","2011","09",0.40501377535486,0.40501377535486,0.40501377535486
"Beitbridge","2011","10",14.7414935967173,14.7414935967173,14.7414935967173
"Beitbridge","2011","11",57.8599776398025,57.8599776398025,57.8599776398025
"Beitbridge","2011","12",64.6523472685148,64.6523472685148,64.6523472685148
"Beitbridge","2012","01",25.6917391208895,25.6917391208895,25.6917391208895
"Beitbridge","2012","02",24.6033105752705,24.6033105752705,24.6033105752705
"Beitbridge","2012","03",7.77037294242527,7.77037294242527,7.77037294242527
"Beitbridge","2012","04",1.38654913588874,1.38654913588874,1.38654913588874
"Beitbridge","2012","05",0.448030690873252,0.448030690873252,0.448030690873252
"Beitbridge","2012","06",0.124486737642174,0.124486737642174,0.124486737642174
"Beitbridge","2012","07",0.662591226467924,0.662591226467924,0.662591226467924
"Beitbridge","2012","08",0.0597082006563427,0.0597082006563427,0.0597082006563427
"Beitbridge","2012","09",7.52156832675979,7.52156832675979,7.52156832675979
"Beitbridge","2012","10",53.8216000700406,53.8216000700406,53.8216000700406
"Beitbridge","2012","11",21.3849237467108,21.3849237467108,21.3849237467108
"Beitbridge","2012","12",20.1094969123967,20.1094969123967,20.1094969123967
"Beitbridge","2013","01",233.950145559451,233.950145559451,233.950145559451
"Beitbridge","2013","02",19.0216277319847,19.0216277319847,19.0216277319847
"Beitbridge","2013","03",13.7052624811163,13.7052624811163,13.7052624811163
"Beitbridge","2013","04",67.0775121015077,67.0775121015077,67.0775121015077
"Beitbridge","2013","05",0.692003890430194,0.692003890430194,0.692003890430194
"Beitbridge","2013","06",0.146255912414199,0.146255912414199,0.146255912414199
"Beitbridge","2013","07",0.891209518936475,0.891209518936475,0.891209518936475
"Beitbridge","2013","08",1.65804340665859,1.65804340665859,1.65804340665859
"Beitbridge","2013","09",8.16338046717038,8.16338046717038,8.16338046717038
"Beitbridge","2013","10",11.9160748560712,11.9160748560712,11.9160748560712
"Beitbridge","2013","11",43.9022497161931,43.9022497161931,43.9022497161931
"Beitbridge","2013","12",66.0473609408327,66.0473609408327,66.0473609408327
"Beitbridge","2014","01",83.0826523901493,83.0826523901493,83.0826523901493
"Beitbridge","2014","02",68.461776302375,68.461776302375,68.461776302375
"Beitbridge","2014","03",113.100298328259,113.100298328259,113.100298328259
"Beitbridge","2014","04",5.42501849355359,5.42501849355359,5.42501849355359
"Beitbridge","2014","05",1.06531440048968,1.06531440048968,1.06531440048968
"Beitbridge","2014","06",1.74680753888005,1.74680753888005,1.74680753888005
"Beitbridge","2014","07",0.317484281521334,0.317484281521334,0.317484281521334
"Beitbridge","2014","08",0.212069983527537,0.212069983527537,0.212069983527537
"Beitbridge","2014","09",0.85473067830876,0.85473067830876,0.85473067830876
"Beitbridge","2014","10",3.37138821101741,3.37138821101741,3.37138821101741
"Beitbridge","2014","11",33.554061884696,33.554061884696,33.554061884696
"Beitbridge","2014","12",113.5741061182,113.5741061182,113.5741061182
"Beitbridge","2015","01",9.09979136284331,9.09979136284331,9.09979136284331
"Beitbridge","2015","02",23.4378750743892,23.4378750743892,23.4378750743892
"Beitbridge","2015","03",33.8457458693607,33.8457458693607,33.8457458693607
"Beitbridge","2015","04",15.6352015087819,15.6352015087819,15.6352015087819
"Beitbridge","2015","05",0.277362577380172,0.277362577380172,0.277362577380172
"Beitbridge","2015","06",0.220705589156497,0.220705589156497,0.220705589156497
"Beitbridge","2015","07",0.244683356810128,0.244683356810128,0.244683356810128
"Beitbridge","2015","08",0.00391171613948833,0.00391171613948833,0.00391171613948833
"Beitbridge","2015","09",31.3699920013109,31.3699920013109,31.3699920013109
"Beitbridge","2015","10",4.71290896228279,4.71290896228279,4.71290896228279
"Beitbridge","2015","11",42.29264607187,42.29264607187,42.29264607187
"Beitbridge","2015","12",19.129559763437,19.129559763437,19.129559763437
"Beitbridge","2016","01",34.4392187486677,34.4392187486677,34.4392187486677
"Beitbridge","2016","02",21.1414491004438,21.1414491004438,21.1414491004438
"Beitbridge","2016","03",95.631375696963,95.631375696963,95.631375696963
"Beitbridge","2016","04",9.54547168382937,9.54547168382937,9.54547168382937
"Beitbridge","2016","05",7.73222992381665,7.73222992381665,7.73222992381665
"Beitbridge","2016","06",3.38291892619603,3.38291892619603,3.38291892619603
"Beitbridge","2016","07",3.01496144049783,3.01496144049783,3.01496144049783
"Beitbridge","2016","08",0.119691930086507,0.119691930086507,0.119691930086507
"Beitbridge","2016","09",1.69739839116573,1.69739839116573,1.69739839116573
"Beitbridge","2016","10",8.35525432101396,8.35525432101396,8.35525432101396
"Beitbridge","2016","11",22.063678299285,22.063678299285,22.063678299285
"Beitbridge","2016","12",66.5652312046465,66.5652312046465,66.5652312046465
"Beitbridge","2017","01",110.053154606387,110.053154606387,110.053154606387
"Beitbridge","2017","02",77.422123389998,77.422123389998,77.422123389998
"Beitbridge","2017","03",10.1864313861921,10.1864313861921,10.1864313861921
"Beitbridge","2017","04",27.491512498391,27.491512498391,27.491512498391
"Beitbridge","2017","05",1.40124505475099,1.40124505475099,1.40124505475099
"Beitbridge","2017","06",0.308362096203856,0.308362096203856,0.308362096203856
"Beitbridge","2017","07",0.98804302529966,0.98804302529966,0.98804302529966
"Beitbridge","2017","08",0.961243159175787,0.961243159175787,0.961243159175787
"Beitbridge","2017","09",1.62370429645548,1.62370429645548,1.62370429645548
"Beitbridge","2017","10",57.1182313205565,57.1182313205565,57.1182313205565
"Beitbridge","2017","11",46.2802346512821,46.2802346512821,46.2802346512821
"Beitbridge","2017","12",22.3602941045063,22.3602941045063,22.3602941045063
"Beitbridge","2018","01",16.1996351823403,16.1996351823403,16.1996351823403
"Beitbridge","2018","02",125.364011226039,125.364011226039,125.364011226039
"Beitbridge","2018","03",31.0875567558715,31.0875567558715,31.0875567558715
"Beitbridge","2018","04",23.0244682876284,23.0244682876284,23.0244682876284
"Beitbridge","2018","05",12.285028593622,12.285028593622,12.285028593622
"Beitbridge","2018","06",0.681859749707869,0.681859749707869,0.681859749707869
"Beitbridge","2018","07",4.39042353395592,4.39042353395592,4.39042353395592
"Beitbridge","2018","08",0.987717845828693,0.987717845828693,0.987717845828693
"Beitbridge","2018","09",0.835260790544414,0.835260790544414,0.835260790544414
"Beitbridge","2018","10",1.36079975202395,1.36079975202395,1.36079975202395
"Beitbridge","2018","11",47.061884423433,47.061884423433,47.061884423433
"Beitbridge","2018","12",26.4538310421886,26.4538310421886,26.4538310421886
"Beitbridge","2019","01",49.5414652396651,49.5414652396651,49.5414652396651
"Beitbridge","2019","02",84.3359417868888,84.3359417868888,84.3359417868888
"Beitbridge","2019","03",0.50906546447191,0.50906546447191,0.50906546447191
"Beitbridge","2019","04",8.17730573826725,8.17730573826725,8.17730573826725
"Beitbridge","2019","05",0.647739262302525,0.647739262302525,0.647739262302525
"Beitbridge","2019","06",0.881376156780764,0.881376156780764,0.881376156780764
"Beitbridge","2019","07",0.00403262868681386,0.00403262868681386,0.00403262868681386
"Beitbridge","2019","08",0.20890730724113,0.20890730724113,0.20890730724113
"Beitbridge","2019","09",5.38064247692807,5.38064247692807,5.38064247692807
"Beitbridge","2019","10",2.83166014491512,2.83166014491512,2.83166014491512
"Beitbridge","2019","11",29.5865903362194,29.5865903362194,29.5865903362194
"Beitbridge","2019","12",43.8853443864806,43.8853443864806,43.8853443864806
"Bikita","2000","03",41.2748999972554,41.2748999972554,41.2748999972554
"Bikita","2000","04",6.52454872031276,6.52454872031276,6.52454872031276
"Bikita","2000","05",11.5928829263969,11.5928829263969,11.5928829263969
"Bikita","2000","06",13.9148212633443,13.9148212633443,13.9148212633443
"Bikita","2000","07",5.34377776862432,5.34377776862432,5.34377776862432
"Bikita","2000","08",0.92970343654537,0.92970343654537,0.92970343654537
"Bikita","2000","09",10.6928592555663,10.6928592555663,10.6928592555663
"Bikita","2000","10",12.818957966084,12.818957966084,12.818957966084
"Bikita","2000","11",28.6537374838895,28.6537374838895,28.6537374838895
"Bikita","2000","12",36.1029988824445,36.1029988824445,36.1029988824445
"Bikita","2001","01",17.1142539442462,17.1142539442462,17.1142539442462
"Bikita","2001","02",115.061366662325,115.061366662325,115.061366662325
"Bikita","2001","03",61.2609426922658,61.2609426922658,61.2609426922658
"Bikita","2001","04",15.2174624201568,15.2174624201568,15.2174624201568
"Bikita","2001","05",1.86627218645322,1.86627218645322,1.86627218645322
"Bikita","2001","06",3.56345058611284,3.56345058611284,3.56345058611284
"Bikita","2001","07",13.0189381480509,13.0189381480509,13.0189381480509
"Bikita","2001","08",0.204442044511747,0.204442044511747,0.204442044511747
"Bikita","2001","09",7.32388284418221,7.32388284418221,7.32388284418221
"Bikita","2001","10",5.03284688676324,5.03284688676324,5.03284688676324
"Bikita","2001","11",47.1726894601303,47.1726894601303,47.1726894601303
"Bikita","2001","12",64.0375954370872,64.0375954370872,64.0375954370872
"Bikita","2002","01",9.7635885180869,9.7635885180869,9.7635885180869
"Bikita","2002","02",7.62585361214245,7.62585361214245,7.62585361214245
"Bikita","2002","03",11.1914938572575,11.1914938572575,11.1914938572575
"Bikita","2002","04",19.7394943018901,19.7394943018901,19.7394943018901
"Bikita","2002","05",2.33989996765192,2.33989996765192,2.33989996765192
"Bikita","2002","06",7.1124340194807,7.1124340194807,7.1124340194807
"Bikita","2002","07",3.25721588663428,3.25721588663428,3.25721588663428
"Bikita","2002","08",1.60184982402396,1.60184982402396,1.60184982402396
"Bikita","2002","09",3.7235743065529,3.7235743065529,3.7235743065529
"Bikita","2002","10",15.5568564916358,15.5568564916358,15.5568564916358
"Bikita","2002","11",27.0723814341952,27.0723814341952,27.0723814341952
"Bikita","2002","12",25.9144600460927,25.9144600460927,25.9144600460927
"Bikita","2003","01",31.5672296991827,31.5672296991827,31.5672296991827
"Bikita","2003","02",26.1484036618588,26.1484036618588,26.1484036618588
"Bikita","2003","03",79.7583516352317,79.7583516352317,79.7583516352317
"Bikita","2003","04",2.77371267592169,2.77371267592169,2.77371267592169
"Bikita","2003","05",5.85421890627009,5.85421890627009,5.85421890627009
"Bikita","2003","06",14.0364890790891,14.0364890790891,14.0364890790891
"Bikita","2003","07",0.600686710875929,0.600686710875929,0.600686710875929
"Bikita","2003","08",0.500676613918611,0.500676613918611,0.500676613918611
"Bikita","2003","09",4.41031905051467,4.41031905051467,4.41031905051467
"Bikita","2003","10",31.1062577437244,31.1062577437244,31.1062577437244
"Bikita","2003","11",18.5026691955679,18.5026691955679,18.5026691955679
"Bikita","2003","12",9.67055133128284,9.67055133128284,9.67055133128284
"Bikita","2004","01",42.0083986740486,42.0083986740486,42.0083986740486
"Bikita","2004","02",25.1794927131312,25.1794927131312,25.1794927131312
"Bikita","2004","03",52.0038012272002,52.0038012272002,52.0038012272002
"Bikita","2004","04",16.9305369488603,16.9305369488603,16.9305369488603
"Bikita","2004","05",3.60955622710251,3.60955622710251,3.60955622710251
"Bikita","2004","06",4.99892759067646,4.99892759067646,4.99892759067646
"Bikita","2004","07",3.26193056332641,3.26193056332641,3.26193056332641
"Bikita","2004","08",12.6510114430852,12.6510114430852,12.6510114430852
"Bikita","2004","09",3.26028201600865,3.26028201600865,3.26028201600865
"Bikita","2004","10",7.42079453490967,7.42079453490967,7.42079453490967
"Bikita","2004","11",12.2129529543878,12.2129529543878,12.2129529543878
"Bikita","2004","12",57.4997904971534,57.4997904971534,57.4997904971534
"Bikita","2005","01",27.2001680718333,27.2001680718333,27.2001680718333
"Bikita","2005","02",10.1221073313817,10.1221073313817,10.1221073313817
"Bikita","2005","03",10.3836784703036,10.3836784703036,10.3836784703036
"Bikita","2005","04",4.28531321700224,4.28531321700224,4.28531321700224
"Bikita","2005","05",3.06523822857724,3.06523822857724,3.06523822857724
"Bikita","2005","06",5.34947804150482,5.34947804150482,5.34947804150482
"Bikita","2005","07",2.70027448372806,2.70027448372806,2.70027448372806
"Bikita","2005","08",0.1068092110359,0.1068092110359,0.1068092110359
"Bikita","2005","09",0.110181805096834,0.110181805096834,0.110181805096834
"Bikita","2005","10",0.178221376726016,0.178221376726016,0.178221376726016
"Bikita","2005","11",12.9011676429826,12.9011676429826,12.9011676429826
"Bikita","2005","12",81.3677090956884,81.3677090956884,81.3677090956884
"Bikita","2006","01",37.1813630577396,37.1813630577396,37.1813630577396
"Bikita","2006","02",25.1658145148088,25.1658145148088,25.1658145148088
"Bikita","2006","03",44.6443423783078,44.6443423783078,44.6443423783078
"Bikita","2006","04",7.14555723061237,7.14555723061237,7.14555723061237
"Bikita","2006","05",3.84154590015099,3.84154590015099,3.84154590015099
"Bikita","2006","06",3.71696647426442,3.71696647426442,3.71696647426442
"Bikita","2006","07",0.255682110244821,0.255682110244821,0.255682110244821
"Bikita","2006","08",0.484975200278317,0.484975200278317,0.484975200278317
"Bikita","2006","09",0.0472324053785568,0.0472324053785568,0.0472324053785568
"Bikita","2006","10",4.01392230528462,4.01392230528462,4.01392230528462
"Bikita","2006","11",24.0476030900052,24.0476030900052,24.0476030900052
"Bikita","2006","12",40.6861941748098,40.6861941748098,40.6861941748098
"Bikita","2007","01",22.0338047645256,22.0338047645256,22.0338047645256
"Bikita","2007","02",52.862225250929,52.862225250929,52.862225250929
"Bikita","2007","03",9.62490424427625,9.62490424427625,9.62490424427625
"Bikita","2007","04",23.8378640310729,23.8378640310729,23.8378640310729
"Bikita","2007","05",0.780014499304268,0.780014499304268,0.780014499304268
"Bikita","2007","06",6.7240590121798,6.7240590121798,6.7240590121798
"Bikita","2007","07",0.931765358469349,0.931765358469349,0.931765358469349
"Bikita","2007","08",2.28618483716375,2.28618483716375,2.28618483716375
"Bikita","2007","09",4.45816388614111,4.45816388614111,4.45816388614111
"Bikita","2007","10",5.97815634232088,5.97815634232088,5.97815634232088
"Bikita","2007","11",37.5909922607973,37.5909922607973,37.5909922607973
"Bikita","2007","12",119.691747731321,119.691747731321,119.691747731321
"Bikita","2008","01",51.3760388239342,51.3760388239342,51.3760388239342
"Bikita","2008","02",4.8690840819814,4.8690840819814,4.8690840819814
"Bikita","2008","03",13.9525240121081,13.9525240121081,13.9525240121081
"Bikita","2008","04",4.93834162343695,4.93834162343695,4.93834162343695
"Bikita","2008","05",3.47068547413265,3.47068547413265,3.47068547413265
"Bikita","2008","06",0.540198854767667,0.540198854767667,0.540198854767667
"Bikita","2008","07",1.41100866206575,1.41100866206575,1.41100866206575
"Bikita","2008","08",2.55043141349018,2.55043141349018,2.55043141349018
"Bikita","2008","09",0.466755809540422,0.466755809540422,0.466755809540422
"Bikita","2008","10",0.533627317521456,0.533627317521456,0.533627317521456
"Bikita","2008","11",13.9120897055257,13.9120897055257,13.9120897055257
"Bikita","2008","12",71.359721937951,71.359721937951,71.359721937951
"Bikita","2009","01",21.3285400370465,21.3285400370465,21.3285400370465
"Bikita","2009","02",20.8048847742525,20.8048847742525,20.8048847742525
"Bikita","2009","03",15.2266281927041,15.2266281927041,15.2266281927041
"Bikita","2009","04",10.2919748289255,10.2919748289255,10.2919748289255
"Bikita","2009","05",5.16548069964583,5.16548069964583,5.16548069964583
"Bikita","2009","06",1.59022621403028,1.59022621403028,1.59022621403028
"Bikita","2009","07",7.90007473023645,7.90007473023645,7.90007473023645
"Bikita","2009","08",0.504851435660841,0.504851435660841,0.504851435660841
"Bikita","2009","09",0.84264147176542,0.84264147176542,0.84264147176542
"Bikita","2009","10",7.05182428431387,7.05182428431387,7.05182428431387
"Bikita","2009","11",37.123593102191,37.123593102191,37.123593102191
"Bikita","2009","12",17.2852511806815,17.2852511806815,17.2852511806815
"Bikita","2010","01",15.0110802428395,15.0110802428395,15.0110802428395
"Bikita","2010","02",48.7614398173258,48.7614398173258,48.7614398173258
"Bikita","2010","03",15.2461962125173,15.2461962125173,15.2461962125173
"Bikita","2010","04",21.8922878205192,21.8922878205192,21.8922878205192
"Bikita","2010","05",15.7976583761181,15.7976583761181,15.7976583761181
"Bikita","2010","06",1.20015125770724,1.20015125770724,1.20015125770724
"Bikita","2010","07",2.50536209422109,2.50536209422109,2.50536209422109
"Bikita","2010","08",0.01772003567033,0.01772003567033,0.01772003567033
"Bikita","2010","09",0.071543123087145,0.071543123087145,0.071543123087145
"Bikita","2010","10",0.539367067843091,0.539367067843091,0.539367067843091
"Bikita","2010","11",36.3318026492993,36.3318026492993,36.3318026492993
"Bikita","2010","12",42.2323927706948,42.2323927706948,42.2323927706948
"Bikita","2011","01",64.8771179391473,64.8771179391473,64.8771179391473
"Bikita","2011","02",4.55360609158216,4.55360609158216,4.55360609158216
"Bikita","2011","03",3.11643288245279,3.11643288245279,3.11643288245279
"Bikita","2011","04",11.4735180396514,11.4735180396514,11.4735180396514
"Bikita","2011","05",0.134367042494719,0.134367042494719,0.134367042494719
"Bikita","2011","06",2.35318654992837,2.35318654992837,2.35318654992837
"Bikita","2011","07",4.98028126403543,4.98028126403543,4.98028126403543
"Bikita","2011","08",0.036129268131438,0.036129268131438,0.036129268131438
"Bikita","2011","09",0.370768163085906,0.370768163085906,0.370768163085906
"Bikita","2011","10",5.75605867188789,5.75605867188789,5.75605867188789
"Bikita","2011","11",44.1838976169918,44.1838976169918,44.1838976169918
"Bikita","2011","12",60.0664979725492,60.0664979725492,60.0664979725492
"Bikita","2012","01",14.8977840292395,14.8977840292395,14.8977840292395
"Bikita","2012","02",21.3196889388795,21.3196889388795,21.3196889388795
"Bikita","2012","03",19.988061309562,19.988061309562,19.988061309562
"Bikita","2012","04",9.65953918821817,9.65953918821817,9.65953918821817
"Bikita","2012","05",0.217944939844721,0.217944939844721,0.217944939844721
