"District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Shurugwi","2018","03",80.5619528846881,113.017163939171,53.8864409272049
"Tsholotsho","2018","03",31.5717292693965,59.8096540695039,14.7141637264993
"Umguza","2018","03",35.6312853820856,68.512989933431,18.1894778741942
"UMP","2018","03",102.652605308817,124.810435922038,71.6617846569671
"Umzingwane","2018","03",82.3743812993403,124.954606134586,54.839795601901
"Wedza","2018","03",89.6442959630855,107.894881386248,67.2299043903436
"Zaka","2018","03",105.575354282373,129.231006443413,77.872636050107
"Zvimba","2018","03",121.573294376,138.160873909347,99.5918971309603
"Zvishavane","2018","03",81.2408767500117,118.28536207136,54.8634864834584
"Beitbridge","2018","04",31.9403866914937,40.0035185628894,22.6366484388951
"Bikita","2018","04",48.7204404994763,64.8527259363634,30.2826229002618
"Bindura","2018","04",76.7351954143701,99.9224791136771,50.7864907072919
"Binga","2018","04",63.5090241082258,85.4897522772336,37.9119276251801
"Bubi","2018","04",26.7548140940058,39.8988475251618,14.2512954337719
"Buhera","2018","04",50.7730363184746,64.6851268838185,31.450496698957
"Bulawayo","2018","04",43.6297722228727,61.2267844667928,25.8269767603205
"Bulilima (North)","2018","04",19.153735260736,30.7085767131021,10.6704611233327
"Centenary","2018","04",71.08748393114,101.338698344227,44.2870067590077
"Chegutu","2018","04",78.8231185204042,96.2334707883406,52.8285286141758
"Chikomba","2018","04",76.5233470756391,91.9330823550692,52.0245747042576
"Chimanimani","2018","04",114.028690651672,122.014386654257,96.3540638756204
"Chipinge","2018","04",105.590798143304,124.356934640201,79.8305971900353
"Chiredzi","2018","04",53.4797584204205,67.6035979460593,36.780354446881
"Chirumhanzu","2018","04",61.7990323242247,78.8926973479669,38.7244277754729
"Chivi","2018","04",62.9761836556186,80.0606245186286,41.4986312824376
"Gokwe North","2018","04",45.9412149133566,62.305051918695,26.0411696679613
"Gokwe South","2018","04",37.4746826791218,54.2046973632086,20.5388790437819
"Goromonzi","2018","04",83.8666982371315,101.545152571464,58.6304313948133
"Guruve","2018","04",80.0635822283271,110.726622273722,52.1281729167718
"Gutu","2018","04",51.6117515432814,64.9463530476007,31.5799624581319
"Gwanda","2018","04",39.0883763238663,47.2037490293312,25.0589411554032
"Gweru","2018","04",46.6427412519698,62.5893198931617,27.0307942618638
"Harare","2018","04",120.965800025433,135.127573365492,94.6767623624366
"Hurungwe","2018","04",85.1207697157774,111.874677124894,56.6716345308178
"Hwange","2018","04",45.8084362286018,63.217044765357,26.3621526022473
"Insiza","2018","04",54.9652220553173,71.7903406466316,35.0086728205075
"Kadoma","2018","04",58.4640718656717,78.5164693576408,33.7279632520502
"Kariba","2018","04",91.6854928134167,108.34765263943,67.2004783048732
"Kwekwe","2018","04",36.9558247524706,55.800597123393,19.1222727195743
"Lupane","2018","04",27.7656675575019,39.2659090743878,14.6944268178121
"Makonde","2018","04",81.5082583270859,107.5276789818,53.6128574932882
"Makoni","2018","04",63.6561355817908,81.4105519731922,42.9293962768523
"Mangwe (South)","2018","04",24.5876291385302,39.1019647218773,13.4131245295753
"Marondera","2018","04",84.6418599524751,99.203880724615,59.5555468766917
"Masvingo","2018","04",72.05663725449,87.596378497718,47.7360717462589
"Matobo","2018","04",36.1009919196806,51.3378154343643,20.7219536696383
"Mazowe","2018","04",94.0106294968792,117.442452419439,68.0098615555873
"Mberengwa","2018","04",72.9270967522649,87.0338866497917,51.1181599314587
"Mount Darwin","2018","04",55.8762876308144,80.6051059023163,34.311159924848
"Mudzi","2018","04",36.5207079469109,56.1253092980793,21.5387623175064
"Murehwa","2018","04",50.8619180746663,65.835479740804,31.9065654212952
"Mutare","2018","04",65.7681119091328,81.0693709355386,44.8942712898891
"Mutasa","2018","04",111.657234064913,121.102197628114,91.1613413475814
"Mutoko","2018","04",21.8556935982239,35.2271873613959,12.1507362163468
"Mwenezi","2018","04",51.5204946556612,61.2209503103881,35.6950915480575
"Nkayi","2018","04",28.5431951248939,44.6355864828455,14.5617013412565
"Nyanga","2018","04",71.135799858456,83.6418223988011,55.6348649915246
"Rushinga","2018","04",44.863447041039,68.8751945657043,27.5486203031804
"Seke","2018","04",86.2058965653043,105.789139985762,59.5798677722061
"Shamva","2018","04",70.988280355473,94.8796691455107,46.2531032413188
"Shurugwi","2018","04",58.1365867106732,75.9102804711914,34.8814293988121
"Tsholotsho","2018","04",13.3802865840228,21.71143297852,7.32577113345852
"Umguza","2018","04",18.9566077903944,28.382428769773,10.1819207353217
"UMP","2018","04",45.0150561597571,67.6953986805113,26.1493714164107
"Umzingwane","2018","04",51.4401466008463,66.7234415221129,31.6220840095703
"Wedza","2018","04",70.1121118269505,81.7501759517652,48.8367061081959
"Zaka","2018","04",89.9035483839235,109.824394036384,59.4157154026727
"Zvimba","2018","04",78.9364549097125,100.0491504906,55.0078687117224
"Zvishavane","2018","04",55.2709765451044,74.2396022633093,33.0987078696961
"Beitbridge","2018","05",25.2262476935561,34.9863842836466,15.9927531748633
"Bikita","2018","05",24.1554412510681,28.1010189871922,18.5656387318066
"Bindura","2018","05",34.6468538683935,44.8316221893818,25.4966166284306
"Binga","2018","05",23.0455429585559,33.4156285526732,17.4912432851361
"Bubi","2018","05",11.0862778116656,12.6280262539353,10.3646332705282
"Buhera","2018","05",20.1185330007381,27.6266606521514,15.9045067376453
"Bulawayo","2018","05",17.038837363472,23.2353950193195,13.4646594872325
"Bulilima (North)","2018","05",10.3884930236622,11.4583830383081,9.69940252884501
"Centenary","2018","05",30.6948897438056,39.3069944651527,22.8801693567446
"Chegutu","2018","05",35.1046608443632,46.8473020045004,28.3172915302325
"Chikomba","2018","05",33.1997878439042,45.6717497416483,24.7854410776654
"Chimanimani","2018","05",83.6340629575347,91.6591685479335,76.6052610086794
"Chipinge","2018","05",70.7085454287122,80.0055450714447,57.0206256174276
"Chiredzi","2018","05",35.7880635476554,44.891421716437,24.3496285627525
"Chirumhanzu","2018","05",24.0804034631675,33.8008248384561,17.8054816347394
"Chivi","2018","05",32.4650756147224,37.6924382952515,24.4045536102199
"Gokwe North","2018","05",15.0732072535785,22.4189117448029,11.6702663253069
"Gokwe South","2018","05",13.9197084142104,18.126302863414,12.1809591582715
"Goromonzi","2018","05",43.8718734526638,51.6590086640848,35.2376036595135
"Guruve","2018","05",33.9865677334343,46.2028877810317,22.5182483047283
"Gutu","2018","05",20.5335665206111,27.3977924928539,16.2961118529401
"Gwanda","2018","05",20.9496721358683,24.6320497428735,15.9342819589168
"Gweru","2018","05",16.702243140608,23.215421080421,14.2726793153684
"Harare","2018","05",69.5196169349573,87.9661625296248,52.532367331952
"Hurungwe","2018","05",37.1836177725169,49.8966485687385,23.7493047664061
"Hwange","2018","05",16.4005607931112,23.5445092770529,12.3738909987031
"Insiza","2018","05",24.5340505893248,30.6586680321368,20.5139566498553
"Kadoma","2018","05",20.1987940334209,29.0768111866615,16.2268077794628
"Kariba","2018","05",46.2490867094697,62.0185712060197,32.4296284868885
"Kwekwe","2018","05",12.9489990134126,16.4983356727589,11.897062936856
"Lupane","2018","05",10.460730604954,13.1456802760976,9.4871328717466
"Makonde","2018","05",32.7553357530182,46.7290571243781,21.4707232193304
"Makoni","2018","05",31.8939684762791,37.8238716060548,26.581536894436
"Mangwe (South)","2018","05",12.9149673186603,14.3534121670711,11.774514546335
"Marondera","2018","05",41.9262145156385,52.8379273217234,34.4975489287796
"Masvingo","2018","05",33.6638358989757,42.0556741557978,25.8580199604928
"Matobo","2018","05",16.7693212876033,18.6835696750548,14.5215030137112
"Mazowe","2018","05",48.2083983255217,60.0460811881002,37.4105907128153
"Mberengwa","2018","05",35.7796369032458,44.1834923035839,28.3626266143985
"Mount Darwin","2018","05",25.0286821743755,30.7788696972168,19.420376137609
"Mudzi","2018","05",20.3561444675675,22.0471527017442,19.4343740952428
"Murehwa","2018","05",23.9963568748104,28.5996823161316,19.2162893950653
"Mutare","2018","05",29.6398125206434,39.6183850082562,22.867733729065
"Mutasa","2018","05",80.2489888573198,87.0558235777898,72.1597414241382
"Mutoko","2018","05",11.3784386490523,12.1648011948902,10.6815937068725
"Mwenezi","2018","05",33.6595888483675,43.7778465084694,20.9470265180493
"Nkayi","2018","05",11.0226536037451,13.0936713829447,10.1970806607474
"Nyanga","2018","05",51.278486891757,55.3304098567249,46.0389403760307
"Rushinga","2018","05",26.508363884368,31.4707283455748,22.9209405310876
"Seke","2018","05",39.5559150283084,53.3168112725295,31.1418375466709
"Shamva","2018","05",30.0130951014352,40.5718746319464,20.0927054790098
"Shurugwi","2018","05",21.5618977342793,29.9028592511626,16.8397354161228
"Tsholotsho","2018","05",7.11034852964348,7.53992913850276,6.85664235481204
"Umguza","2018","05",8.9180474747454,9.48800223328626,8.42997246074671
"UMP","2018","05",19.5580286078146,23.684903278188,16.0167767207384
"Umzingwane","2018","05",20.4758543877455,27.3031534827207,16.8035921800138
"Wedza","2018","05",31.1863800932911,43.1146641210718,23.816296539854
"Zaka","2018","05",46.8637225741386,55.1065710526578,35.2259300834041
"Zvimba","2018","05",37.4069169487011,48.9425838879926,28.1988908163123
"Zvishavane","2018","05",23.5641654214555,28.0339655659468,18.6150930884534
"Beitbridge","2018","06",18.2840338679459,24.2628235603134,15.5299587153916
"Bikita","2018","06",17.0602884312868,21.2874947448743,13.7498247023189
"Bindura","2018","06",20.6155573860588,25.0514024530909,17.1644522843198
"Binga","2018","06",13.7596775361627,16.5200752963436,12.1408758802957
"Bubi","2018","06",10.2704010038594,10.84300394562,9.90144124810637
"Buhera","2018","06",12.6194979746404,14.9973481269505,11.2637472459191
"Bulawayo","2018","06",11.330825209213,12.7354273775138,10.4944741360845
"Bulilima (North)","2018","06",10.2826897930263,10.5295647803795,10.1094990828869
"Centenary","2018","06",19.4957386807294,22.1943429706703,17.3632974949037
"Chegutu","2018","06",20.8812945428197,27.2047269854835,16.6797508207859
"Chikomba","2018","06",17.920434808869,23.2277954448361,14.099585635174
"Chimanimani","2018","06",65.941348850503,75.6040557629872,55.2881845790806
"Chipinge","2018","06",49.4885326791013,65.2976455182589,36.3610478847965
"Chiredzi","2018","06",24.6400109751833,34.3973889411062,19.2085908307081
"Chirumhanzu","2018","06",14.5269027677052,16.9908902696145,12.7581747135685
"Chivi","2018","06",19.4837284545328,26.086859552993,15.3847099089
"Gokwe North","2018","06",10.3601596379703,11.4872923360166,9.80635520446831
"Gokwe South","2018","06",10.6190469607351,12.1102137552011,10.0205932011761
"Goromonzi","2018","06",23.9551421118786,33.6180247301317,16.5817449337722
"Guruve","2018","06",16.8925342183496,21.114657134815,14.2612583308777
"Gutu","2018","06",12.4690471732586,15.204777342627,10.77854771855
"Gwanda","2018","06",16.244494193178,20.3864730511525,13.9800166396733
"Gweru","2018","06",12.6268580563249,14.1034441741356,11.8225010882021
"Harare","2018","06",38.527072553417,49.2578785344278,29.3600834511128
"Hurungwe","2018","06",17.3009685973663,22.1704008009163,14.150090972952
"Hwange","2018","06",11.1205245526925,12.0698811620659,10.5031147688542
"Insiza","2018","06",16.5073697733988,20.7551336503268,13.9407841760822
"Kadoma","2018","06",13.5800141441814,15.6790423274746,12.6270410281188
"Kariba","2018","06",22.9209314019946,29.9586169451022,18.8616284852807
"Kwekwe","2018","06",11.0804265096965,11.7053500571631,10.7903668541994
"Lupane","2018","06",9.19034277472953,9.58906913218066,8.89666154440058
"Makonde","2018","06",15.9891066924308,20.3244860270185,13.6487851601029
"Makoni","2018","06",19.4914432426414,24.8866522976957,16.048886251892
"Mangwe (South)","2018","06",12.0336474300061,12.863034175145,11.6839994102554
"Marondera","2018","06",24.3296298093297,32.4996848637672,18.010150215371
"Masvingo","2018","06",19.9229966457284,26.6611860489523,14.9285623408718
"Matobo","2018","06",13.2560676571023,14.817044285815,12.7074056185617
"Mazowe","2018","06",26.9946840238463,35.4410071343228,20.7515641096198
"Mberengwa","2018","06",19.8521133855237,27.063536230637,15.0843106000126
"Mount Darwin","2018","06",18.3206719692867,19.202201565228,17.555426002759
"Mudzi","2018","06",17.1836715891963,18.9148441077674,16.4652159243373
"Murehwa","2018","06",13.4615810398801,18.026758491389,10.7763759664663
"Mutare","2018","06",17.746034337888,21.5236696452546,15.480151298609
"Mutasa","2018","06",52.2617113273908,67.7939097749059,38.8216274043374
"Mutoko","2018","06",9.94296946141327,10.5149500505936,9.60135769930408
"Mwenezi","2018","06",22.842528694152,31.9746855909892,18.000633865262
"Nkayi","2018","06",10.0414792647123,10.3374393255126,9.80036133611882
"Nyanga","2018","06",35.1762651390152,43.711729243003,28.3507629425059
"Rushinga","2018","06",20.9469931290788,22.3979822049036,20.0396148798798
"Seke","2018","06",21.3176198683645,29.3730358983976,15.3870186871263
"Shamva","2018","06",17.8285110518256,20.0126707836038,16.1473567680326
"Shurugwi","2018","06",13.636948879391,16.0515095077359,12.184532344064
"Tsholotsho","2018","06",6.89111784865953,7.10806345020737,6.72296214856318
"Umguza","2018","06",8.21874272244782,8.62224680723455,8.02599624563062
"UMP","2018","06",15.4135485171054,15.9286055809369,15.1337731093352
"Umzingwane","2018","06",14.5732896888717,16.4579036842156,13.4534051040911
"Wedza","2018","06",16.4314783615694,22.10995319647,12.7653949955483
"Zaka","2018","06",27.2702583379992,38.6996639071684,18.2007033612672
"Zvimba","2018","06",20.9927201261287,26.8495647351676,16.9203518544643
"Zvishavane","2018","06",14.9093256275303,18.6609781303623,13.0068634490692
"Beitbridge","2018","07",15.5191017151172,16.0978897806581,15.0440561348685
"Bikita","2018","07",19.6993054095281,23.0691707161963,13.8228472456493
"Bindura","2018","07",15.8043798491673,16.806242256253,14.4038817502411
"Binga","2018","07",11.9583563637367,12.1966302809004,11.5094148208971
"Bubi","2018","07",10.1205956969148,10.462512829488,9.83425279650725
"Buhera","2018","07",13.5358057313277,14.5452863670872,11.4925798896204
"Bulawayo","2018","07",11.2094314173468,11.6119770131727,10.5415965066172
"Bulilima (North)","2018","07",10.9348425542193,12.1975728999632,10.1888380015432
"Centenary","2018","07",16.0050834813466,16.8481207229409,15.1831194585599
"Chegutu","2018","07",15.2416359507451,16.199879959752,14.1402418099961
"Chikomba","2018","07",20.3236003816974,23.9565455199407,14.2038252078923
"Chimanimani","2018","07",69.4972746897764,76.8724023471997,53.961631368323
"Chipinge","2018","07",45.6741177002624,50.426390331109,36.0490410291232
"Chiredzi","2018","07",18.7816852395162,20.240280106007,17.0035519513012
"Chirumhanzu","2018","07",15.0157171260499,16.8615136499272,12.7049272240852
"Chivi","2018","07",25.2818158243566,28.5564518061805,17.6302078381588
"Gokwe North","2018","07",9.63336047450543,9.87795904487971,9.46015355697907
"Gokwe South","2018","07",10.2345814096342,10.9333374553367,9.56472604124194
"Goromonzi","2018","07",15.9762475566114,17.1808980733595,14.175612875842
"Guruve","2018","07",13.660955799018,14.0851870249836,13.1959611841676
"Gutu","2018","07",19.870754724904,24.3288503745512,11.892520292429
"Gwanda","2018","07",14.693639287632,15.5995626649935,13.8356420253055
"Gweru","2018","07",15.6817904444535,18.3672648549992,11.8607302085512
"Harare","2018","07",22.1106785653142,27.3969485119665,17.5478869480711
"Hurungwe","2018","07",13.3214812194805,13.7824150865983,12.6447712369213
"Hwange","2018","07",10.4443092495865,10.9675886236639,10.0351538949759
"Insiza","2018","07",18.6281816042591,21.1112528362597,14.0145423950413
"Kadoma","2018","07",12.8550250731655,13.3107613229037,12.5780150168585
"Kariba","2018","07",17.3549546084981,19.0191940177776,15.3327216495824
"Kwekwe","2018","07",11.0047350504245,11.7821206256266,10.2775955450851
"Lupane","2018","07",9.19413551786118,9.66847962539405,8.78859020962425
"Makonde","2018","07",13.3628101486123,13.6682154566056,12.9217243937782
"Makoni","2018","07",22.8128552662699,26.2163920244663,15.7873865734746
"Mangwe (South)","2018","07",12.3915071448798,13.323522668152,11.7981506502717
"Marondera","2018","07",23.9540200856117,28.0886217574958,17.8479767865636
"Masvingo","2018","07",30.0285006862966,36.2532674272486,17.1548920969395
"Matobo","2018","07",13.8303470438434,14.8924443305801,13.04291332022
"Mazowe","2018","07",18.4523653561882,20.640162754869,15.6478469731431
"Mberengwa","2018","07",26.183644669854,29.7930197769862,16.9908406983339
