"District","YearBegin","MonthBegin","AverageSoilMoisture","MaxSoilMoisture","MinSoilMoisture"
"Bikita","2016","05",3.03102397274954,4.31625711061727,2.57238085655459
"Bindura","2016","05",3.65496481124191,5.190449960511,2.93982060476404
"Binga","2016","05",3.82764157628131,4.71834777960982,3.42525807463061
"Bubi","2016","05",2.84129194796414,4.99481241356862,2.34356230522834
"Buhera","2016","05",3.6757862149226,5.83571390331396,2.73749991401434
"Bulawayo","2016","05",3.73213039160869,5.37155954441307,2.94524050953622
"Bulilima (North)","2016","05",2.66509704728258,4.58912153283806,2.3137929783655
"Centenary","2016","05",3.92150331510087,6.15843271320771,2.76636844616688
"Chegutu","2016","05",3.15064653741858,4.62721781838977,2.44202751250079
"Chikomba","2016","05",3.10648828709821,4.68802873439424,2.5616031048957
"Chimanimani","2016","05",9.12461087485131,11.4319338392854,7.6420595518469
"Chipinge","2016","05",5.57149859540751,7.6594575005961,4.41668023408743
"Chiredzi","2016","05",2.63713057741799,2.99039452283118,2.38039254241986
"Chirumhanzu","2016","05",2.66895055973382,3.2337661576961,2.44471279484193
"Chivi","2016","05",2.56694972768858,3.33907159315455,2.30611821843144
"Gokwe North","2016","05",2.72755902712863,3.93814306764276,2.3103702426999
"Gokwe South","2016","05",3.2697292588574,5.19740150038948,2.61441090097803
"Goromonzi","2016","05",4.32498081857564,6.55897881071269,3.26965725485407
"Guruve","2016","05",3.60292377610668,5.34836600934373,2.64672861299883
"Gutu","2016","05",2.87574785627876,3.78563939240921,2.57183831672471
"Gwanda","2016","05",2.62110256395299,2.94841936952763,2.3951799260045
"Gweru","2016","05",2.87760685775967,3.46248600570995,2.48795415170038
"Harare","2016","05",8.21157153426859,11.0464447475568,5.95214507436357
"Hurungwe","2016","05",3.55015882121414,5.31525438424312,2.68882912420021
"Hwange","2016","05",2.50260245573741,2.78932567153201,2.40998516799375
"Insiza","2016","05",2.9341594246779,3.91261530657963,2.47000258588258
"Kadoma","2016","05",2.99216096209776,4.10608467891761,2.43391939440525
"Kariba","2016","05",8.67930342430216,10.6067325667221,7.4875510136065
"Kwekwe","2016","05",2.58423618455988,3.11907419610934,2.31535453454023
"Lupane","2016","05",2.95773920500369,4.8530552909419,2.56584541275826
"Makonde","2016","05",3.79151944201098,6.01028366618113,2.69785800485658
"Makoni","2016","05",4.5646621573832,7.12544993698176,3.29669413585768
"Mangwe (South)","2016","05",2.63037815498127,3.59690953670876,2.43405297502383
"Marondera","2016","05",4.53167022748045,7.02219768593296,3.44263291863927
"Masvingo","2016","05",2.70760608593106,3.38171212011511,2.43915277037579
"Matobo","2016","05",2.73457506740288,3.57229397153769,2.41028505615564
"Mazowe","2016","05",4.66621678484914,7.0462156303619,3.4840294533264
"Mberengwa","2016","05",2.96488004730758,4.07570647322043,2.58562005458888
"Mount Darwin","2016","05",3.44167771414509,4.88124175185567,2.73918231626816
"Mudzi","2016","05",2.94745731999639,3.08850211396675,2.88195712445139
"Murehwa","2016","05",3.192047600221,4.18505605044047,2.66125098737081
"Mutare","2016","05",4.14866856969167,6.17000361928135,3.05483335274119
"Mutasa","2016","05",6.6803382557444,9.29677707057157,4.84804235094815
"Mutoko","2016","05",2.84443242841134,3.71107814217212,2.60981914184001
"Mwenezi","2016","05",2.83456353443084,3.34999195016461,2.49424197721863
"Nkayi","2016","05",2.89962686922142,4.25498640384345,2.55110164732725
"Nyanga","2016","05",5.49894173996016,7.00991826656303,4.61454393139428
"Rushinga","2016","05",3.12855208976531,3.26048807205896,3.040273711373
"Seke","2016","05",3.97587532157303,5.83069657210985,3.10208010429913
"Shamva","2016","05",3.20572823500057,4.60238231827252,2.63016779579362
"Shurugwi","2016","05",2.80888011422683,4.00824655353733,2.35590960627608
"Tsholotsho","2016","05",2.58954835530522,4.06105995478426,2.30301587058599
"Umguza","2016","05",3.0142164303394,5.63957954683811,2.51331378344587
"UMP","2016","05",2.90469879968062,3.41639468832662,2.6686775097316
"Umzingwane","2016","05",3.23792511696489,5.74047851505891,2.38746224119896
"Wedza","2016","05",4.42403122485208,7.18540953578863,3.07471818505702
"Zaka","2016","05",2.99450746202682,4.41015093420542,2.44615780614707
"Zvimba","2016","05",4.19211265890606,6.23779072565405,3.14828713667138
"Zvishavane","2016","05",2.65973368111159,3.35463396660091,2.43259413121892
"Beitbridge","2016","08",2.20094736904028,2.24845062188001,2.14791389315473
"Bikita","2016","08",2.31826614534736,2.37431482355679,2.26754982201016
"Bindura","2016","08",2.48090824446938,2.52347207773767,2.43796094157401
"Binga","2016","08",2.87286146419657,2.89201906987362,2.83752498917372
"Bubi","2016","08",2.29443588795541,2.3486594387323,2.25696930410246
"Buhera","2016","08",2.34251441926069,2.4019776757671,2.29530460239247
"Bulawayo","2016","08",2.27015854777821,2.48780685328847,2.12812638344653
"Bulilima (North)","2016","08",2.36740062033469,2.42188984193245,2.29501518051426
"Centenary","2016","08",2.26232044294624,2.28898310714651,2.23912704158001
"Chegutu","2016","08",2.15127930894284,2.169793867508,2.13516625290484
"Chikomba","2016","08",2.30548144059117,2.39232786160126,2.20591678108459
"Chimanimani","2016","08",2.80536059357654,3.2803543587865,2.45030547805221
"Chipinge","2016","08",2.3916717972135,2.63525501705212,2.18718803116935
"Chiredzi","2016","08",2.20994545466496,2.2798414713942,2.15548393978464
"Chirumhanzu","2016","08",2.29793041066106,2.35860547357593,2.25371986151546
"Chivi","2016","08",2.30709606687563,2.33249542799872,2.28030775695923
"Gokwe North","2016","08",2.1050211012823,2.1577081415632,2.06051056977572
"Gokwe South","2016","08",2.37255005952629,2.39944776144368,2.33338377404145
"Goromonzi","2016","08",2.4175868108495,2.50461399573413,2.37503508341159
"Guruve","2016","08",2.13074111132825,2.15278272073954,2.09871597187201
"Gutu","2016","08",2.35566369347182,2.42946258757386,2.29429748878611
"Gwanda","2016","08",2.26916742790603,2.30266923873579,2.23806377658466
"Gweru","2016","08",2.26900414813297,2.30351512616179,2.23696548964795
"Harare","2016","08",2.31395999539937,2.37590988864543,2.27459936317567
"Hurungwe","2016","08",2.11824938237294,2.16386159061482,2.07565616547909
"Hwange","2016","08",2.31730599235067,2.35645145969682,2.27276733683408
"Insiza","2016","08",2.29452750835202,2.32440050629552,2.2467433694794
"Kadoma","2016","08",2.23333736502276,2.2638260803762,2.19317196475677
"Kariba","2016","08",6.20458485201587,6.26287721422859,6.15725888254825
"Kwekwe","2016","08",2.25810700725107,2.28149351381652,2.23748820232693
"Lupane","2016","08",2.49718499624885,2.51815497123072,2.4830375415261
"Makonde","2016","08",2.14360112262458,2.17106549473544,2.11404533711141
"Makoni","2016","08",2.4588118951126,2.48710461095158,2.41850456635833
"Mangwe (South)","2016","08",2.38514008584602,2.41665495596574,2.33035637514981
"Marondera","2016","08",2.40235441885517,2.45414941595105,2.35544475581305
"Masvingo","2016","08",2.2788064044589,2.31760024046765,2.23149222413562
"Matobo","2016","08",2.28521551915243,2.30389912097337,2.26934380607005
"Mazowe","2016","08",2.4056626717821,2.46189100654111,2.36193743684829
"Mberengwa","2016","08",2.35864981390068,2.42946728808091,2.30951743950633
"Mount Darwin","2016","08",2.53271370579617,2.5920252696928,2.47265037602754
"Mudzi","2016","08",2.7806777802908,2.83690211532545,2.74184463106382
"Murehwa","2016","08",2.54095217760658,2.56639338012059,2.50781776161194
"Mutare","2016","08",2.32716082503762,2.41974402014105,2.25184316513896
"Mutasa","2016","08",2.31317767075093,2.45803043979923,2.16784360270744
"Mutoko","2016","08",2.65674243705574,2.73634605090131,2.5756137059035
"Mwenezi","2016","08",2.28445734595087,2.37846372519336,2.20501086475905
"Nkayi","2016","08",2.41974590286827,2.50556512812385,2.36891894040731
"Nyanga","2016","08",2.66598599040292,2.9087833450858,2.49359950476683
"Rushinga","2016","08",2.9667471224632,3.10569642888443,2.83929971741302
"Seke","2016","08",2.28744165791259,2.31793011663723,2.24399094938956
"Shamva","2016","08",2.51231802067158,2.53231199069864,2.48380580204108
"Shurugwi","2016","08",2.28169258603416,2.33498865941654,2.23257053719116
"Tsholotsho","2016","08",2.31880752403569,2.36433865247623,2.24890996980335
"Umguza","2016","08",2.42644744472221,2.4934884797541,2.39413904532855
"UMP","2016","08",2.68348001101678,2.76426245159588,2.60567150799902
"Umzingwane","2016","08",2.21557297794898,2.26627641945366,2.1651279947843
"Wedza","2016","08",2.42818275369635,2.5175988951713,2.36311270394774
"Zaka","2016","08",2.32282255863473,2.35415497740206,2.28736427579274
"Zvimba","2016","08",2.3320860653886,2.3725051500965,2.27242657367242
"Zvishavane","2016","08",2.34247866548039,2.41856812268578,2.26018380941376
"Beitbridge","2016","11",2.98803370679663,5.35851874308117,2.1488230824729
"Bikita","2016","11",6.71305222675097,16.9558991100732,2.21375053868433
"Bindura","2016","11",6.30419630361474,17.2753123350292,2.38950450923723
"Binga","2016","11",4.81173655822051,14.2731923829194,2.87406713726757
"Bubi","2016","11",4.19239796878489,9.62142550701246,2.40744140112757
"Buhera","2016","11",8.3101699083551,16.8819347824009,2.24525731793051
"Bulawayo","2016","11",2.65005396972709,4.57770189298415,2.19038315432399
"Bulilima (North)","2016","11",4.08349628419207,5.57953425188485,2.73575537250379
"Centenary","2016","11",5.47801834967447,14.0677160841194,2.14566562669415
"Chegutu","2016","11",5.59590809517832,15.2264923393078,2.24100602175182
"Chikomba","2016","11",6.93469054171617,17.3722874807078,2.24986126821112
"Chimanimani","2016","11",8.47260971252669,15.4033915194783,2.04079204971805
"Chipinge","2016","11",7.0969571709352,16.6216280953376,2.01369147441361
"Chiredzi","2016","11",3.56698453082275,10.268713150994,2.11346832293062
"Chirumhanzu","2016","11",6.09623081064445,16.0191523037914,2.25611293313794
"Chivi","2016","11",4.31609508850833,13.9411326580673,2.26930100028217
"Gokwe North","2016","11",4.70282593807079,10.5547891605082,2.06253975540293
"Gokwe South","2016","11",5.88316419863249,16.5153065009934,2.42940192527788
"Goromonzi","2016","11",7.431204660886,17.6935042232258,2.37712320903978
"Guruve","2016","11",4.16817530947496,11.5059887798124,2.06226906009848
"Gutu","2016","11",7.02612516467192,17.094435906949,2.28353067572746
"Gwanda","2016","11",3.19681186949901,5.23317468386595,2.27063872761284
"Gweru","2016","11",6.21137734220775,15.481117269257,2.2968729080218
"Harare","2016","11",6.65088464821028,17.9358328977561,2.28581645481319
"Hurungwe","2016","11",5.3149803855399,12.9722862357047,2.02161073169255
"Hwange","2016","11",3.31234693962524,7.45757235354177,2.34695200503281
"Insiza","2016","11",4.51224196184284,11.3154301862125,2.22130949962448
"Kadoma","2016","11",4.44790437482786,11.7033133628464,2.17623639134213
"Kariba","2016","11",9.1312574880125,15.4560047523433,6.07075600861013
"Kwekwe","2016","11",4.82283110353954,14.0554670358071,2.2608132555919
"Lupane","2016","11",4.03977148173981,10.7425465658589,2.46912035642499
"Makonde","2016","11",5.0370023543313,11.8341447609437,2.10629253256115
"Makoni","2016","11",7.24514049641588,17.8802455704409,2.45587359255749
