"District","Year","Month","AverageNDVI","MaxNDVI","MinNDVI"
"Beitbridge",2000,"03",0.62192500325,0.637420446,0.607110342
"Beitbridge",2000,"04",0.575689228066667,0.614198432,0.548605464
"Beitbridge",2000,"05",0.503225682580645,0.54562769,0.468466299
"Beitbridge",2000,"06",0.464189375833333,0.470633987,0.457171227
"Beitbridge",2000,"07",0.421235738129032,0.456404849,0.383598737
"Beitbridge",2000,"08",0.357487588580645,0.383128032,0.329122635
"Beitbridge",2000,"09",0.3172417619,0.336348984,0.307058416
"Beitbridge",2000,"10",0.299623002225806,0.308627658,0.293001059
"Beitbridge",2000,"11",0.333426037133333,0.382384414,0.307370511
"Beitbridge",2000,"12",0.391703747129032,0.411958213,0.369957663
"Beitbridge",2001,"01",0.387267632935484,0.412017031,0.356888803
"Beitbridge",2001,"02",0.4474062035,0.617988591,0.347125438
"Beitbridge",2001,"03",0.590284213193548,0.607453821,0.517143241
"Beitbridge",2001,"04",0.5338963471,0.588237198,0.491239283
"Beitbridge",2001,"05",0.453707462645161,0.490214112,0.419509335
"Beitbridge",2001,"06",0.404124544869565,0.421661648,0.325518864
"Beitbridge",2001,"07",0.347228527225806,0.364094997,0.323990158
"Beitbridge",2001,"08",0.304746058064516,0.322328393,0.28058927
"Beitbridge",2001,"09",0.268250467733333,0.279878805,0.259638569
"Beitbridge",2001,"10",0.266859945870968,0.273791427,0.259879136
"Beitbridge",2001,"11",0.340099292033333,0.414329568,0.273198223
"Beitbridge",2001,"12",0.491036306870968,0.5252756,0.414691754
"Beitbridge",2002,"01",0.42566027016129,0.475478454,0.390563266
"Beitbridge",2002,"02",0.378616913571429,0.402785023,0.34637156
"Beitbridge",2002,"03",0.334170994774194,0.346560364,0.305206316
"Beitbridge",2002,"04",0.3215913624,0.337402003,0.303084475
"Beitbridge",2002,"05",0.318004242548387,0.332317313,0.309904053
"Beitbridge",2002,"06",0.309958931066667,0.317645792,0.302416831
"Beitbridge",2002,"07",0.290032655387097,0.301775509,0.282393148
"Beitbridge",2002,"08",0.270868431193548,0.28217028,0.26313841
"Beitbridge",2002,"09",0.250235152866667,0.262315922,0.241760348
"Beitbridge",2002,"10",0.238407062419355,0.242683568,0.235971299
"Beitbridge",2002,"11",0.248528597433333,0.253357505,0.243540015
"Beitbridge",2002,"12",0.263719799483871,0.298122361,0.247155769
"Beitbridge",2003,"01",0.325652472322581,0.344708042,0.293635155
"Beitbridge",2003,"02",0.326566674035714,0.342397808,0.319430155
"Beitbridge",2003,"03",0.409977347935484,0.456110254,0.32972174
"Beitbridge",2003,"04",0.4321468423,0.455624471,0.406177528
"Beitbridge",2003,"05",0.379173261322581,0.40468529,0.35946724
"Beitbridge",2003,"06",0.363241511566667,0.374825128,0.355881281
"Beitbridge",2003,"07",0.336073488645161,0.364873803,0.312719554
"Beitbridge",2003,"08",0.283093193806452,0.310671377,0.263090973
"Beitbridge",2003,"09",0.248995017333333,0.261602734,0.240595251
"Beitbridge",2003,"10",0.248780815483871,0.30513233,0.23373878
"Beitbridge",2003,"11",0.391117351266667,0.432389145,0.312038724
"Beitbridge",2003,"12",0.436276967806452,0.441991254,0.424349284
"Beitbridge",2004,"01",0.402047304,0.469864794,0.356748305
"Beitbridge",2004,"02",0.457554671413793,0.466974571,0.447615364
"Beitbridge",2004,"03",0.543867840451613,0.567576777,0.467909349
"Beitbridge",2004,"04",0.489292667666667,0.551973836,0.450315123
"Beitbridge",2004,"05",0.406447481548387,0.446427292,0.374299448
"Beitbridge",2004,"06",0.351365454066667,0.374445116,0.331886017
"Beitbridge",2004,"07",0.310606097677419,0.331809874,0.289637198
"Beitbridge",2004,"08",0.274336423387097,0.288029487,0.266571747
"Beitbridge",2004,"09",0.257493691966667,0.265718101,0.24945339
"Beitbridge",2004,"10",0.252751485483871,0.259793578,0.2469541
"Beitbridge",2004,"11",0.262171786566667,0.275156814,0.256888997
"Beitbridge",2004,"12",0.352063743387097,0.393695179,0.275302353
"Beitbridge",2005,"01",0.36201548883871,0.403582591,0.336811497
"Beitbridge",2005,"02",0.357696554071429,0.380063793,0.34953105
"Beitbridge",2005,"03",0.349689891193548,0.35990963,0.338017098
"Beitbridge",2005,"04",0.331115700733333,0.342105304,0.311792254
"Beitbridge",2005,"05",0.297510726935484,0.306931323,0.288249166
"Beitbridge",2005,"06",0.2835934937,0.289555052,0.27791912
"Beitbridge",2005,"07",0.270171015516129,0.27790837,0.261401397
"Beitbridge",2005,"08",0.256339654451613,0.260555237,0.248171366
"Beitbridge",2005,"09",0.240111643733333,0.248361388,0.23206519
"Beitbridge",2005,"10",0.228103935,0.232109294,0.223615877
"Beitbridge",2005,"11",0.2341202018,0.238651473,0.225469423
"Beitbridge",2005,"12",0.302636777516129,0.327197863,0.237634007
"Beitbridge",2006,"01",0.381923819677419,0.445710652,0.316830613
"Beitbridge",2006,"02",0.471595956392857,0.520528731,0.400437769
"Beitbridge",2006,"03",0.490233922548387,0.518339386,0.453111622
"Beitbridge",2006,"04",0.418463356066667,0.450899754,0.379936224
"Beitbridge",2006,"05",0.339004131419355,0.37767294,0.310913919
"Beitbridge",2006,"06",0.3017594162,0.31044975,0.288088858
"Beitbridge",2006,"07",0.271133926580645,0.286563295,0.252016691
"Beitbridge",2006,"08",0.243617284,0.251674657,0.238275383
"Beitbridge",2006,"09",0.232786878333333,0.238121472,0.229481759
"Beitbridge",2006,"10",0.229515953290323,0.232102071,0.227583005
"Beitbridge",2006,"11",0.307786282666667,0.416176574,0.229430603
"Beitbridge",2006,"12",0.366926875935484,0.395072993,0.350672344
"Beitbridge",2007,"01",0.382201220645161,0.394738978,0.357912779
"Beitbridge",2007,"02",0.356449284857143,0.381526761,0.345543035
"Beitbridge",2007,"03",0.36799668016129,0.395671408,0.34601323
"Beitbridge",2007,"04",0.439722892733333,0.456455165,0.356890609
"Beitbridge",2007,"05",0.389864625645161,0.434575375,0.357370707
"Beitbridge",2007,"06",0.330976489966667,0.356496164,0.310548358
"Beitbridge",2007,"07",0.288109743193548,0.307914778,0.270410938
"Beitbridge",2007,"08",0.256965922096774,0.27013918,0.24997534
"Beitbridge",2007,"09",0.242228221933333,0.250744593,0.234836528
"Beitbridge",2007,"10",0.314699717870968,0.337526142,0.239743768
"Beitbridge",2007,"11",0.383192182333333,0.405520878,0.336856126
"Beitbridge",2007,"12",0.491799737580645,0.56571953,0.410393554
"Beitbridge",2008,"01",0.531494864322581,0.567199689,0.452649071
"Beitbridge",2008,"02",0.395745471517241,0.450772316,0.362904875
"Beitbridge",2008,"03",0.351158503709677,0.371572323,0.320817825
"Beitbridge",2008,"04",0.3093333134,0.317897592,0.306043112
"Beitbridge",2008,"05",0.300632925193548,0.308123047,0.289504455
"Beitbridge",2008,"06",0.282635539366667,0.288388341,0.274588843
"Beitbridge",2008,"07",0.265510217354839,0.27380251,0.257763382
"Beitbridge",2008,"08",0.251536855870968,0.257224094,0.247406511
"Beitbridge",2008,"09",0.2384819878,0.248591101,0.232831035
"Beitbridge",2008,"10",0.233704956806452,0.240449795,0.229451016
"Beitbridge",2008,"11",0.278571179,0.335347838,0.231234958
"Beitbridge",2008,"12",0.317684352225806,0.385257139,0.291454404
"Beitbridge",2009,"01",0.501199390709677,0.595478449,0.395265139
"Beitbridge",2009,"02",0.578835200428571,0.622343127,0.551922177
"Beitbridge",2009,"03",0.515830308451613,0.564935561,0.469918311
"Beitbridge",2009,"04",0.414884100266667,0.46737245,0.372200375
"Beitbridge",2009,"05",0.359717403645161,0.372946521,0.339326004
"Beitbridge",2009,"06",0.323517853433333,0.338419178,0.304965026
"Beitbridge",2009,"07",0.288437291774194,0.304150838,0.273730895
"Beitbridge",2009,"08",0.260455218612903,0.273233723,0.251279639
"Beitbridge",2009,"09",0.248507708633333,0.250976448,0.246408826
"Beitbridge",2009,"10",0.23986206616129,0.248942591,0.236253932
"Beitbridge",2009,"11",0.284758933633333,0.350993496,0.237907169
"Beitbridge",2009,"12",0.462343431806452,0.500247039,0.354297874
"Beitbridge",2010,"01",0.435353978129032,0.458842392,0.41499265
"Beitbridge",2010,"02",0.434444212571429,0.478228237,0.415453813
"Beitbridge",2010,"03",0.439202431709677,0.477938604,0.40720739
"Beitbridge",2010,"04",0.4576519787,0.492534443,0.40747914
"Beitbridge",2010,"05",0.465232620709677,0.489670132,0.425138463
"Beitbridge",2010,"06",0.386131791866667,0.422315587,0.351204243
"Beitbridge",2010,"07",0.321650353387097,0.353424691,0.301293442
"Beitbridge",2010,"08",0.280048252967742,0.299646516,0.263924622
"Beitbridge",2010,"09",0.255898666,0.263739108,0.250946728
"Beitbridge",2010,"10",0.242422849032258,0.251229661,0.237164506
"Beitbridge",2010,"11",0.282719273733333,0.337887268,0.252972904
"Beitbridge",2010,"12",0.378669385032258,0.389997015,0.344912978
"Beitbridge",2011,"01",0.490954000741935,0.565541389,0.396876069
"Beitbridge",2011,"02",0.504875690678571,0.571133447,0.452762262
"Beitbridge",2011,"03",0.417405396580645,0.453286748,0.399775007
"Beitbridge",2011,"04",0.381847684633333,0.398951393,0.370405539
"Beitbridge",2011,"05",0.351196552451613,0.368609745,0.337130751
"Beitbridge",2011,"06",0.319575190866667,0.336253752,0.301018462
"Beitbridge",2011,"07",0.287464425419355,0.300381013,0.274398476
"Beitbridge",2011,"08",0.262367229935484,0.273784012,0.252279067
"Beitbridge",2011,"09",0.244451376766667,0.251307161,0.239792119
"Beitbridge",2011,"10",0.238498323677419,0.246846406,0.234792402
"Beitbridge",2011,"11",0.2709193517,0.339315635,0.251072701
"Beitbridge",2011,"12",0.415786529935484,0.459677569,0.343833206
"Beitbridge",2012,"01",0.403757463709677,0.436687197,0.38030374
"Beitbridge",2012,"02",0.373992545310345,0.385279612,0.363903645
"Beitbridge",2012,"03",0.333312716580645,0.359537411,0.31956327
"Beitbridge",2012,"04",0.303684130933333,0.32358496,0.288875182
"Beitbridge",2012,"05",0.283263279387097,0.289556635,0.277725764
"Beitbridge",2012,"06",0.272084207733333,0.27660217,0.26796207
"Beitbridge",2012,"07",0.260760275806452,0.268078668,0.254412498
"Beitbridge",2012,"08",0.248435059516129,0.253828735,0.245787529
"Beitbridge",2012,"09",0.240950054033333,0.246056172,0.231296469
"Beitbridge",2012,"10",0.246392189387097,0.300351413,0.230350861
"Beitbridge",2012,"11",0.308317683766667,0.325158418,0.300440342
"Beitbridge",2012,"12",0.305414979967742,0.328234489,0.284515396
"Beitbridge",2013,"01",0.350659416064516,0.443642743,0.287704905
"Beitbridge",2013,"02",0.48920344175,0.509040333,0.453232716
"Beitbridge",2013,"03",0.457101104387097,0.477485262,0.437204589
"Beitbridge",2013,"04",0.425677614633333,0.437192043,0.41977338
"Beitbridge",2013,"05",0.391593980967742,0.415670306,0.367735307
"Beitbridge",2013,"06",0.3439870457,0.368267209,0.325529612
"Beitbridge",2013,"07",0.309466823967742,0.323216548,0.297574064
"Beitbridge",2013,"08",0.277294444096774,0.296141587,0.259055494
"Beitbridge",2013,"09",0.254857627166667,0.258662578,0.242751278
"Beitbridge",2013,"10",0.236637681935484,0.245460461,0.23030542
"Beitbridge",2013,"11",0.2676389678,0.314196996,0.246032332
"Beitbridge",2013,"12",0.392240729645161,0.420354145,0.318641988
"Beitbridge",2014,"01",0.491380151645161,0.530553805,0.42098298
"Beitbridge",2014,"02",0.571316875928571,0.606680021,0.541251751
"Beitbridge",2014,"03",0.583313910290323,0.609223836,0.548886332
"Beitbridge",2014,"04",0.490484030466667,0.547066623,0.437295409
"Beitbridge",2014,"05",0.40101166816129,0.432743572,0.371949534
"Beitbridge",2014,"06",0.3435380408,0.372408291,0.323159268
"Beitbridge",2014,"07",0.305675657741936,0.322213716,0.289389474
"Beitbridge",2014,"08",0.278116010451613,0.288566097,0.264644913
"Beitbridge",2014,"09",0.258398584633333,0.264101073,0.25391562
"Beitbridge",2014,"10",0.253073333935484,0.254056065,0.252034586
"Beitbridge",2014,"11",0.2601414922,0.278402338,0.253845075
"Beitbridge",2014,"12",0.349734095612903,0.484532213,0.274888894
"Beitbridge",2015,"01",0.492752894387097,0.519718442,0.446495084
"Beitbridge",2015,"02",0.419137601642857,0.446890887,0.402465557
"Beitbridge",2015,"03",0.378232197709677,0.409012016,0.358862119
"Beitbridge",2015,"04",0.429326048133333,0.448992785,0.373860133
"Beitbridge",2015,"05",0.377520623290323,0.415503628,0.346156203
"Beitbridge",2015,"06",0.323924282266667,0.344868378,0.306961578
"Beitbridge",2015,"07",0.293438738096774,0.307411226,0.279363366
"Beitbridge",2015,"08",0.270543162580645,0.277986513,0.26748184
"Beitbridge",2015,"09",0.286921430233333,0.308086203,0.272200135
"Beitbridge",2015,"10",0.297737310709677,0.313150476,0.278653213
"Beitbridge",2015,"11",0.285117835633333,0.325899245,0.266546582
"Beitbridge",2015,"12",0.358971371548387,0.382192214,0.326458295
"Beitbridge",2016,"01",0.344495408806452,0.389989225,0.322762717
"Beitbridge",2016,"02",0.367885224689655,0.39259603,0.351188174
"Beitbridge",2016,"03",0.429475344774194,0.496243481,0.367824766
"Beitbridge",2016,"04",0.4503022395,0.47600792,0.400461493
"Beitbridge",2016,"05",0.367164376290323,0.397624945,0.347870267
"Beitbridge",2016,"06",0.324397379566667,0.34714502,0.307376513
"Beitbridge",2016,"07",0.286918618774194,0.307192537,0.266635652
"Beitbridge",2016,"08",0.253576885774194,0.266254066,0.243480351
"Beitbridge",2016,"09",0.241036504733333,0.243607943,0.234781494
"Beitbridge",2016,"10",0.230395419612903,0.234637588,0.226062093
"Beitbridge",2016,"11",0.223034424233333,0.230689508,0.219614921
"Beitbridge",2016,"12",0.312895003806452,0.413467018,0.235535998
"Beitbridge",2017,"01",0.504400689354839,0.561041932,0.415734804
"Beitbridge",2017,"02",0.595670571821429,0.642459973,0.562748691
"Beitbridge",2017,"03",0.555656383935484,0.647792743,0.474233852
"Beitbridge",2017,"04",0.443126795,0.474405036,0.428603632
"Beitbridge",2017,"05",0.396137720419355,0.423118804,0.362491491
"Beitbridge",2017,"06",0.3373675769,0.357124694,0.315793476
"Beitbridge",2017,"07",0.300671330709677,0.314329677,0.282100032
"Beitbridge",2017,"08",0.272885978,0.281777898,0.267190068
"Beitbridge",2017,"09",0.2650223181,0.270006737,0.262767889
"Beitbridge",2017,"10",0.288774104903226,0.331526375,0.264984449
"Beitbridge",2017,"11",0.359011979766667,0.390363014,0.329713421
"Beitbridge",2017,"12",0.383750770419355,0.39768511,0.373357788
"Beitbridge",2018,"01",0.34309374716129,0.37544277,0.322083239
"Beitbridge",2018,"02",0.398077017535714,0.522104213,0.320811943
"Beitbridge",2018,"03",0.519545269774194,0.525416175,0.512616766
"Beitbridge",2018,"04",0.510005210933333,0.532388791,0.474101152
"Beitbridge",2018,"05",0.450109914096774,0.471632552,0.437518069
"Beitbridge",2018,"06",0.4032276442,0.446645853,0.368734466
"Beitbridge",2018,"07",0.339160164129032,0.369505434,0.307494501
"Beitbridge",2018,"08",0.28661252916129,0.306121044,0.271840987
"Beitbridge",2018,"09",0.265972998833333,0.270991279,0.258742599
"Beitbridge",2018,"10",0.249996540967742,0.255483863,0.244836785
"Beitbridge",2018,"11",0.246807182633333,0.264743647,0.241817629
"Beitbridge",2018,"12",0.331183668870968,0.372434942,0.266172515
"Beitbridge",2019,"01",0.355393406387097,0.368826089,0.344261613
"Beitbridge",2019,"02",0.416574980464286,0.475056576,0.353956361
"Beitbridge",2019,"03",0.436473655645161,0.479320198,0.392448166
"Beitbridge",2019,"04",0.371480364333333,0.443543202,0.343331585
"Beitbridge",2019,"05",0.327040153322581,0.345563718,0.31313281
"Beitbridge",2019,"06",0.2999202046,0.311482221,0.286829448
"Beitbridge",2019,"07",0.275732189451613,0.287283093,0.266397095
"Beitbridge",2019,"08",0.264923648387097,0.271167175,0.255593215
"Beitbridge",2019,"09",0.2500922331,0.255981946,0.24153269
"Beitbridge",2019,"10",0.235239834258065,0.241021706,0.230363812
"Beitbridge",2019,"11",0.2396935379,0.245331078,0.234945453
"Beitbridge",2019,"12",0.272419409096774,0.290889013,0.244479483
"Beitbridge",2020,"01",0.319538754,0.365683021,0.271666164
"Beitbridge",2020,"02",0.405405796965517,0.438672062,0.351143253
"Beitbridge",2020,"03",0.411422750870968,0.440634456,0.372297342
"Beitbridge",2020,"04",0.3540334839,0.372567767,0.341455813
"Beitbridge",2020,"05",0.322037185806452,0.339976504,0.305152103
"Beitbridge",2020,"06",0.291792429533333,0.30478628,0.278012293
"Beitbridge",2020,"07",0.26214527483871,0.277059557,0.250963588
"Beitbridge",2020,"08",0.247528901645161,0.25055685,0.235422531
"Beitbridge",2020,"09",0.2306027181,0.23506737,0.228247088
"Beitbridge",2020,"10",0.228875489290323,0.235956343,0.219199401
"Beitbridge",2020,"11",0.242621492066667,0.249934039,0.237445411
"Beitbridge",2020,"12",0.372018942774194,0.504200456,0.25347158
"Beitbridge",2021,"01",0.593081318741935,0.669360505,0.519526924
"Beitbridge",2021,"02",0.666236855964286,0.677121361,0.651016498
"Beitbridge",2021,"03",0.619404869129032,0.67236248,0.55396487
"Beitbridge",2021,"04",0.4999640674,0.553612521,0.46246349
"Beitbridge",2021,"05",0.436720187096774,0.462930975,0.416324096
"Beitbridge",2021,"06",0.395900382333333,0.416177148,0.377964658
"Beitbridge",2021,"07",0.351864678741935,0.373578416,0.328490261
"Beitbridge",2021,"08",0.31651562316129,0.327327898,0.303519832
"Beitbridge",2021,"09",0.2915972456,0.303291017,0.285500929
"Beitbridge",2021,"10",0.277973486580645,0.287234279,0.272435168
"Beitbridge",2021,"11",0.305369550033333,0.396676135,0.274570066
"Beitbridge",2021,"12",0.5057587673,0.571965653,0.397455156
"Bikita",2000,"03",0.67813253845,0.700926516,0.666153715
"Bikita",2000,"04",0.623857238933333,0.663458002,0.585680183
"Bikita",2000,"05",0.562257386483871,0.586325609,0.537307554
"Bikita",2000,"06",0.520723541733333,0.540298721,0.504637557
"Bikita",2000,"07",0.463665309967742,0.505844358,0.419605833
"Bikita",2000,"08",0.388666658645161,0.418288255,0.359277594
"Bikita",2000,"09",0.343994063633333,0.358503869,0.338471731
"Bikita",2000,"10",0.345555311903226,0.371163326,0.338222233
"Bikita",2000,"11",0.425278989166667,0.490199674,0.376361715
"Bikita",2000,"12",0.539229627645161,0.597727173,0.491305951
"Bikita",2001,"01",0.565507644129032,0.598753524,0.53647703
"Bikita",2001,"02",0.588067313892857,0.633220386,0.533065632
"Bikita",2001,"03",0.684749792225806,0.707670826,0.637942768
"Bikita",2001,"04",0.632804854733333,0.665185215,0.588311741
"Bikita",2001,"05",0.540254741709677,0.590224174,0.496983323
"Bikita",2001,"06",0.488823708909091,0.506559142,0.437162642
"Bikita",2001,"07",0.409884689806452,0.437241613,0.38248431
"Bikita",2001,"08",0.351585151064516,0.377508019,0.33008052
"Bikita",2001,"09",0.3251997291,0.34642682,0.317000918
"Bikita",2001,"10",0.33470871316129,0.356128134,0.31998082
"Bikita",2001,"11",0.421709121633333,0.528231345,0.351538218
"Bikita",2001,"12",0.612248573645161,0.631366945,0.528444472
"Bikita",2002,"01",0.592669747096774,0.644831453,0.542175308
"Bikita",2002,"02",0.502637758678571,0.540382331,0.464476013
"Bikita",2002,"03",0.446229292,0.46483245,0.41516339
"Bikita",2002,"04",0.4515613486,0.480817025,0.419592446
"Bikita",2002,"05",0.452632475870968,0.475599916,0.42932314
"Bikita",2002,"06",0.411046157,0.429799508,0.390226346
"Bikita",2002,"07",0.360783490741935,0.387684376,0.348314136
"Bikita",2002,"08",0.321560204774194,0.347201374,0.307572065
"Bikita",2002,"09",0.296185526266667,0.306955385,0.290691148
"Bikita",2002,"10",0.310868557967742,0.339437823,0.289212177
"Bikita",2002,"11",0.427903404166667,0.474982986,0.357473091
"Bikita",2002,"12",0.464549691322581,0.477014066,0.451245856
"Bikita",2003,"01",0.491206063806452,0.532450026,0.451094797
"Bikita",2003,"02",0.549474660857143,0.559868916,0.542671967
"Bikita",2003,"03",0.617553984677419,0.639510024,0.564878509
"Bikita",2003,"04",0.598886402666667,0.633603756,0.557208082
"Bikita",2003,"05",0.525559755709677,0.555414039,0.4974873
"Bikita",2003,"06",0.4889115672,0.495715502,0.48217652
"Bikita",2003,"07",0.460689012,0.48651822,0.43924604
"Bikita",2003,"08",0.403415208032258,0.43844494,0.372163015
"Bikita",2003,"09",0.360918087633333,0.368756442,0.351941708
"Bikita",2003,"10",0.371354347451613,0.440113285,0.338791415
"Bikita",2003,"11",0.458021894733333,0.485123218,0.440924842
"Bikita",2003,"12",0.502342934419355,0.513571451,0.485743222
"Bikita",2004,"01",0.467364787645161,0.558406808,0.428334823
"Bikita",2004,"02",0.559900853068966,0.570273711,0.534791779
"Bikita",2004,"03",0.622405695741935,0.643486518,0.529572257
"Bikita",2004,"04",0.616466194333333,0.646967983,0.564212759
"Bikita",2004,"05",0.512011417870968,0.558006809,0.470358152
"Bikita",2004,"06",0.444246079566667,0.470641922,0.42280598
"Bikita",2004,"07",0.393940169225806,0.421995404,0.364504407
"Bikita",2004,"08",0.339677368032258,0.365496581,0.325322008
"Bikita",2004,"09",0.316210440366667,0.325113132,0.306139197
"Bikita",2004,"10",0.317080756,0.330277203,0.303096718
"Bikita",2004,"11",0.325257587833333,0.331084803,0.320899475
"Bikita",2004,"12",0.445630269548387,0.535443687,0.331027658
"Bikita",2005,"01",0.522196832258065,0.54991965,0.502020589
"Bikita",2005,"02",0.504891358071429,0.522500569,0.49470161
"Bikita",2005,"03",0.494459709096774,0.507336161,0.487387283
"Bikita",2005,"04",0.462036955933333,0.495120956,0.425971459
"Bikita",2005,"05",0.395444084354839,0.421530371,0.379020853
"Bikita",2005,"06",0.3596085999,0.377712786,0.34742239
"Bikita",2005,"07",0.333096232677419,0.348873486,0.314091238
"Bikita",2005,"08",0.303827425903226,0.3130934,0.29023179
"Bikita",2005,"09",0.2835660161,0.289756442,0.279792436
"Bikita",2005,"10",0.275076077870968,0.279861008,0.27013741
"Bikita",2005,"11",0.2827660008,0.311311093,0.268880764
"Bikita",2005,"12",0.457550040193548,0.602571233,0.314207791
"Bikita",2006,"01",0.620907017516129,0.66826024,0.591049471
"Bikita",2006,"02",0.617296338464286,0.635970065,0.599000003
"Bikita",2006,"03",0.667564862870968,0.688182991,0.598004784
"Bikita",2006,"04",0.6362214989,0.675498457,0.596049472
"Bikita",2006,"05",0.543641351354839,0.593755967,0.504656342
"Bikita",2006,"06",0.4786790143,0.50649038,0.448596213
"Bikita",2006,"07",0.410804070903226,0.446678037,0.375201306
"Bikita",2006,"08",0.348792527612903,0.372547689,0.331810502
"Bikita",2006,"09",0.315695454666667,0.331428091,0.304548517
"Bikita",2006,"10",0.311827295193548,0.321011632,0.304043459
"Bikita",2006,"11",0.336195897633333,0.379684422,0.315168092
"Bikita",2006,"12",0.418262693612903,0.466344243,0.37709612
"Bikita",2007,"01",0.531951802225807,0.552544598,0.476472492
"Bikita",2007,"02",0.540185171571429,0.5947658,0.509440466
"Bikita",2007,"03",0.596727387258065,0.610404005,0.571494007
"Bikita",2007,"04",0.5614695936,0.595512347,0.518467766
"Bikita",2007,"05",0.460876947064516,0.509867869,0.425694376
"Bikita",2007,"06",0.398534394266667,0.426536158,0.378215069
"Bikita",2007,"07",0.353658600806452,0.375199164,0.329697028
"Bikita",2007,"08",0.316378073096774,0.328990842,0.304101479
"Bikita",2007,"09",0.2966352711,0.303711444,0.29234261
"Bikita",2007,"10",0.302777106096774,0.30868874,0.298196135
"Bikita",2007,"11",0.3524889963,0.451558277,0.297659081
"Bikita",2007,"12",0.573932575741935,0.684983062,0.451892091
"Bikita",2008,"01",0.656851841225806,0.691499929,0.631401438
"Bikita",2008,"02",0.621496930517241,0.661476068,0.572916783
"Bikita",2008,"03",0.544139477709677,0.570762169,0.514745546
"Bikita",2008,"04",0.470022668333333,0.505561557,0.43548331
"Bikita",2008,"05",0.420111819064516,0.43593647,0.398946513
"Bikita",2008,"06",0.384982386766667,0.397633463,0.365533702
"Bikita",2008,"07",0.347491836451613,0.364781726,0.333272324
"Bikita",2008,"08",0.323236499419355,0.332613796,0.312612267
"Bikita",2008,"09",0.3073425956,0.311995489,0.30312414
"Bikita",2008,"10",0.306641056580645,0.310667612,0.303706842
"Bikita",2008,"11",0.331027926933333,0.371851105,0.303654441
"Bikita",2008,"12",0.369847241903226,0.483246245,0.332416089
"Bikita",2009,"01",0.556292195129032,0.587721342,0.485336437
"Bikita",2009,"02",0.587947029071429,0.606237832,0.574913701
"Bikita",2009,"03",0.607517177064516,0.614449814,0.593484318
"Bikita",2009,"04",0.557668832166667,0.602648254,0.516772408
"Bikita",2009,"05",0.48888964583871,0.517744378,0.446141943
"Bikita",2009,"06",0.4158789484,0.444588091,0.388781847
"Bikita",2009,"07",0.358367408322581,0.388145419,0.337356662
"Bikita",2009,"08",0.31754225583871,0.336259586,0.302876681
"Bikita",2009,"09",0.296557560666667,0.3015244,0.294802853
"Bikita",2009,"10",0.29496041316129,0.296561201,0.293415586
"Bikita",2009,"11",0.334875952433333,0.409134564,0.296077079
"Bikita",2009,"12",0.502832223967742,0.537310485,0.419912163
"Bikita",2010,"01",0.458701048612903,0.490707031,0.436820353
"Bikita",2010,"02",0.454157791464286,0.553191825,0.428654261
"Bikita",2010,"03",0.56719885616129,0.573157355,0.548017653
"Bikita",2010,"04",0.5487759287,0.562754579,0.523979602
"Bikita",2010,"05",0.501604034806452,0.521475619,0.489530317
"Bikita",2010,"06",0.473051136466667,0.487954647,0.454027803
"Bikita",2010,"07",0.422567400612903,0.45987165,0.386963532
"Bikita",2010,"08",0.348969083870968,0.38664628,0.318534625
"Bikita",2010,"09",0.3029014089,0.31825395,0.293095163
"Bikita",2010,"10",0.290720766419355,0.296856547,0.288467319
"Bikita",2010,"11",0.315028005333333,0.36112854,0.295816569
"Bikita",2010,"12",0.475940810741936,0.523759288,0.364594449
"Bikita",2011,"01",0.589714057645161,0.645394813,0.517150201
"Bikita",2011,"02",0.581951624821429,0.632273453,0.538409749
"Bikita",2011,"03",0.482698792935484,0.535751144,0.446462433
"Bikita",2011,"04",0.472306310233333,0.500934858,0.444308054
"Bikita",2011,"05",0.448296681645161,0.488374859,0.410863295
"Bikita",2011,"06",0.3848922817,0.408415071,0.355418011
"Bikita",2011,"07",0.34364274683871,0.353983365,0.331315509
"Bikita",2011,"08",0.315642409290323,0.330696343,0.301646672
"Bikita",2011,"09",0.2896961643,0.299054809,0.282228174
"Bikita",2011,"10",0.284022958258065,0.288273909,0.281933978
"Bikita",2011,"11",0.3205289218,0.390802934,0.295753824
"Bikita",2011,"12",0.491101943064516,0.569439129,0.398115668
"Bikita",2012,"01",0.569209037548387,0.577223614,0.559861375
"Bikita",2012,"02",0.55051670337931,0.558291206,0.543525764
"Bikita",2012,"03",0.520328145354839,0.561184962,0.497138013
"Bikita",2012,"04",0.4874528212,0.519328272,0.451491935
"Bikita",2012,"05",0.414643558419355,0.449209882,0.390618963
"Bikita",2012,"06",0.368516990966667,0.389253133,0.349021661
"Bikita",2012,"07",0.331220671290323,0.34761721,0.316468242
"Bikita",2012,"08",0.304599889870968,0.315910559,0.296215628
"Bikita",2012,"09",0.2955065229,0.29739287,0.293620472
"Bikita",2012,"10",0.305818558645161,0.323781242,0.295115898
"Bikita",2012,"11",0.3222892264,0.338141712,0.315256413
"Bikita",2012,"12",0.386208258935484,0.424562628,0.340684319
"Bikita",2013,"01",0.528737932516129,0.566660363,0.450594982
"Bikita",2013,"02",0.585461491321429,0.598597717,0.563651902
"Bikita",2013,"03",0.566181808741935,0.590687885,0.541307392
"Bikita",2013,"04",0.516775814566667,0.536966974,0.483333216
"Bikita",2013,"05",0.447965846741935,0.478359803,0.423432134
"Bikita",2013,"06",0.3933929086,0.424019503,0.368450163
