20130505_NDVI,20130513_NDVI,20130521_NDVI,20130529_NDVI,20130606_NDVI,20130614_NDVI,20130622_NDVI,20130630_NDVI,20130708_NDVI,20130716_NDVI,20130724_NDVI,20130801_NDVI,20130809_NDVI,20130817_NDVI,20130825_NDVI,20130902_NDVI,20130910_NDVI,20130918_NDVI,20130926_NDVI,20131004_NDVI,20131012_NDVI,20131020_NDVI,20131028_NDVI,20131105_NDVI,20131113_NDVI,20131121_NDVI,20131129_NDVI,20131207_NDVI,20131215_NDVI,20131223_NDVI,20131231_NDVI,20140101_NDVI,20140109_NDVI,20140117_NDVI,20140125_NDVI,20140202_NDVI,20140210_NDVI,20140218_NDVI,20140226_NDVI,20140306_NDVI,20140314_NDVI,20140322_NDVI,20140330_NDVI,20140407_NDVI,20140415_NDVI,20140423_NDVI,20140501_NDVI,20140509_NDVI,20140517_NDVI,20140525_NDVI,20140602_NDVI,20140610_NDVI,20140618_NDVI,20140626_NDVI,20140704_NDVI,20140712_NDVI,20140720_NDVI,20140728_NDVI,20140805_NDVI,20140813_NDVI,20140821_NDVI,20140829_NDVI,20140906_NDVI,20140914_NDVI,20140922_NDVI,20140930_NDVI,20141008_NDVI,20141016_NDVI,20141024_NDVI,20141101_NDVI,20141109_NDVI,20141117_NDVI,20141125_NDVI,20141203_NDVI,20141211_NDVI,20141219_NDVI,20141227_NDVI,20150101_NDVI,20150109_NDVI,20150117_NDVI,20150125_NDVI,20150202_NDVI,20150210_NDVI,20150218_NDVI,20150226_NDVI,20150306_NDVI,20150314_NDVI,20150322_NDVI,20150330_NDVI,20150407_NDVI,20150415_NDVI,20150423_NDVI,20150501_NDVI,20150509_NDVI,20150517_NDVI,20150525_NDVI,20150602_NDVI,20150610_NDVI,20150618_NDVI,20150626_NDVI,20150704_NDVI,20150712_NDVI,20150720_NDVI,20150728_NDVI,20150805_NDVI,20150813_NDVI,20150821_NDVI,20150829_NDVI,20150906_NDVI,20150914_NDVI,20150922_NDVI,20150930_NDVI,20151008_NDVI,20151016_NDVI,20151024_NDVI,20151101_NDVI,20151109_NDVI,20151117_NDVI,20151125_NDVI,20151203_NDVI,20151211_NDVI,20151219_NDVI,20151227_NDVI,20160101_NDVI,20160109_NDVI,20160117_NDVI,20160125_NDVI,20160202_NDVI,20160210_NDVI,20160218_NDVI,20160226_NDVI,20160305_NDVI,20160313_NDVI,20160321_NDVI,20160329_NDVI,20160406_NDVI,20160414_NDVI,20160422_NDVI,20160430_NDVI,20160508_NDVI,20160516_NDVI,20160524_NDVI,20160601_NDVI,20160609_NDVI,20160617_NDVI,20160625_NDVI,20160703_NDVI,20160711_NDVI,20160719_NDVI,20160727_NDVI,20160804_NDVI,20160812_NDVI,20160820_NDVI,20160828_NDVI,20160905_NDVI,20160913_NDVI,20160921_NDVI,20160929_NDVI,20161007_NDVI,20161015_NDVI,20161023_NDVI,20161031_NDVI,20161108_NDVI,20161116_NDVI,20161124_NDVI,20161202_NDVI,20161210_NDVI,20161218_NDVI,20161226_NDVI,20170101_NDVI,20170109_NDVI,20170117_NDVI,20170125_NDVI,20170202_NDVI,20170210_NDVI,20170218_NDVI,20170226_NDVI,20170306_NDVI,20170314_NDVI,20170322_NDVI,20170330_NDVI,20170407_NDVI,20170415_NDVI,20170423_NDVI,20170501_NDVI,20170509_NDVI,20170517_NDVI,20170525_NDVI,20170602_NDVI,20170610_NDVI,20170618_NDVI,20170626_NDVI,20170704_NDVI,20170712_NDVI,20170720_NDVI,20170728_NDVI,20170805_NDVI,20170813_NDVI,20170821_NDVI,20170829_NDVI,20170906_NDVI,20170914_NDVI,20170922_NDVI,20170930_NDVI,20171008_NDVI,20171016_NDVI,20171024_NDVI,20171101_NDVI,20171109_NDVI,20171117_NDVI,20171125_NDVI,20171203_NDVI,20171211_NDVI,20171219_NDVI,20171227_NDVI,20180101_NDVI,20180109_NDVI,20180117_NDVI,20180125_NDVI,20180202_NDVI,20180210_NDVI,20180218_NDVI,20180226_NDVI,20180306_NDVI,20180314_NDVI,20180322_NDVI,20180330_NDVI,20180407_NDVI,20180415_NDVI,20180423_NDVI,20180501_NDVI,20180509_NDVI,20180517_NDVI,20180525_NDVI,20180602_NDVI,20180610_NDVI,20180618_NDVI,20180626_NDVI,20180704_NDVI,20180712_NDVI,20180720_NDVI,20180728_NDVI,20180805_NDVI,20180813_NDVI,20180821_NDVI,20180829_NDVI,20180906_NDVI,20180914_NDVI,20180922_NDVI,20180930_NDVI,20181008_NDVI,20181016_NDVI,20181024_NDVI,20181101_NDVI,20181109_NDVI,20181117_NDVI,20181125_NDVI,20181203_NDVI,20181211_NDVI,20181219_NDVI,20181227_NDVI,20190101_NDVI,20190109_NDVI,20190117_NDVI,20190125_NDVI,20190202_NDVI,20190210_NDVI,20190218_NDVI,20190226_NDVI,20190306_NDVI,20190314_NDVI,20190322_NDVI,20190330_NDVI,20190407_NDVI,20190415_NDVI,20190423_NDVI,20190501_NDVI,20190509_NDVI,20190517_NDVI,20190525_NDVI,20190602_NDVI,20190610_NDVI,20190618_NDVI,20190626_NDVI,20190704_NDVI,20190712_NDVI,20190720_NDVI,20190728_NDVI,20190805_NDVI,20190813_NDVI,20190821_NDVI,20190829_NDVI,20190906_NDVI,20190914_NDVI,20190922_NDVI,20190930_NDVI,20191008_NDVI,20191016_NDVI,20191024_NDVI,20191101_NDVI,20191109_NDVI,20191117_NDVI,20191125_NDVI,20191203_NDVI,20191211_NDVI,20191219_NDVI,20191227_NDVI,20200101_NDVI,20200109_NDVI,20200117_NDVI,20200125_NDVI,20200202_NDVI,20200210_NDVI,20200218_NDVI,20200226_NDVI,20200305_NDVI,20200313_NDVI,20200321_NDVI,20200329_NDVI,20200406_NDVI,20200414_NDVI,20200422_NDVI,20200430_NDVI,20200508_NDVI,20200516_NDVI,20200524_NDVI,20200601_NDVI,20200609_NDVI,20200617_NDVI,20200625_NDVI,20200703_NDVI,20200711_NDVI,20200719_NDVI,20200727_NDVI,20200804_NDVI,20200812_NDVI,20200820_NDVI,20200828_NDVI,20200905_NDVI,20200913_NDVI,20200921_NDVI,20200929_NDVI,20201007_NDVI,20201015_NDVI,20201023_NDVI,20201031_NDVI,20201108_NDVI,20201116_NDVI,20201124_NDVI,20201202_NDVI,20201210_NDVI,20201218_NDVI,20201226_NDVI,20210101_NDVI,20210109_NDVI,20210117_NDVI,20210125_NDVI,20210202_NDVI,20210210_NDVI,20210218_NDVI,20210226_NDVI,20210306_NDVI,20210314_NDVI,20210322_NDVI,20210330_NDVI,20210407_NDVI,20210415_NDVI,20210423_NDVI,20210501_NDVI,20210509_NDVI,20210517_NDVI,20210525_NDVI,20210602_NDVI,20210610_NDVI,20210618_NDVI,20210626_NDVI,20210704_NDVI,20210712_NDVI,20210720_NDVI,20210728_NDVI,20210805_NDVI,20210813_NDVI,20210821_NDVI,20210829_NDVI,20210906_NDVI,20210914_NDVI,20210922_NDVI,20210930_NDVI,20211008_NDVI,20211016_NDVI,20211024_NDVI,20211101_NDVI,20211109_NDVI,20211117_NDVI,20211125_NDVI,20211203_NDVI,20211211_NDVI,20211219_NDVI,20211227_NDVI,system:index,nat_region
,0.48638799381121645,0.44101131653846865,0.49123601539341283,0.5324354236828793,0.4564033039998909,0.3649734501878657,0.4347996501309854,0.19564440014983356,0.3987848148518959,0.4589373338573715,0.21353559978518832,0.27047852681625495,0.3281616514568687,0.4128451801922689,0.2952489366306221,0.3348146571603677,0.32498598717755234,0.2769155882524525,0.1958213915489075,0.13202522871523625,0.3599480805715145,0.43566082009311835,0.3743611500907508,0.49317777973292287,,0.42737658701562575,0.3363122927212983,0.2035821813814665,0.46342714987870015,,,0.2366520848420503,0.45029777046252384,0.14274824592966906,0.13572703036518105,0.3810225561588568,0.35860222692676696,0.5725284050760577,0.5355062414807362,0.2560720853647671,0.4426502407018812,0.4907939215289626,0.3305593237166134,0.33941079239973754,0.48525907181009253,0.5491909737619958,0.5528556383655167,0.5142621235703588,0.5764605248523341,0.48144074428764505,0.1326417258525026,0.44644220117580297,0.49695010868198397,0.14896245288378987,0.4863653073303154,0.3697284583747346,0.15848610600030105,0.3782976083980097,0.3870514346306864,0.34733656615500347,0.33855261615789795,0.29074052608362366,0.4069560461579807,0.164038492520409,0.3081102120937447,0.34747978515892325,0.37697071803529303,0.3232560969821766,0.3278478262672395,0.39055814696724134,0.08118367654127699,0.4081185279464615,0.4794288441218872,0.3598612341660833,0.1836929277107783,0.2517123412991315,0.29563275403171874,0.16410740142110722,0.37140122705618145,0.28522724541456185,0.2947624866875391,0.35454524738292176,0.4335875615925383,0.3723559635958146,0.20374405854102787,0.5711020500390704,0.5753664067700563,0.4678653685081842,0.5746723727028846,,0.6139590042959743,0.533476615970507,0.5709324904678564,0.5089080599147244,0.5537926611793783,0.46330952132069153,0.46931784318725195,0.2553793956017932,0.46285699080308,0.0967052504658809,0.4661483647377314,0.3566544201586141,0.2694875473614308,0.3754122619620222,0.3784026314726018,0.28547728037301545,0.36053394801936894,0.32631322899674475,0.36178004501416694,0.356739604492962,0.400901783002035,0.3281848693554377,0.36346881492367,0.28225746553788655,0.24283311009165529,0.3593720020991439,0.17930296503168502,0.2765236331654721,0.43819325480678295,0.06855091922343724,0.41350837204355195,0.2988109498350371,0.4004836529091194,0.32465436127588154,0.43768767668235525,0.3923996166985511,0.4488357234755249,0.5081810618700967,0.351101928619106,0.5185621547769338,0.3928342078106333,0.5119661667573376,0.6345735825045653,0.029915336985240133,0.5015903859420149,0.562424793080288,0.5973687369217334,0.5336036686743273,0.5078559974474186,0.24641040014474008,0.4489813655872935,0.1470851099653347,0.5259598213965726,0.06974721576903177,0.4837444771318569,0.26963751766891353,0.23537169071232392,0.3069430684889692,0.4414123629536395,0.35875571866526873,0.40817774702799425,0.34579875019699113,0.28740287719853447,0.27772632900444455,0.20113291658114857,0.3321537964550993,0.3799762707997531,0.3005342938626594,0.3032964495807603,0.3220104179497021,0.3520560979325599,0.3326027888991884,0.44873511083668577,0.33314626509597456,0.2507548565421178,0.20744054525818312,0.1456189755457065,0.37687421928127685,0.37687421928127685,0.2274152139640507,,0.4981553522526345,0.4305715979300918,0.1551248269188187,0.517916696275447,0.33222726473096936,0.22563590424625887,0.6300702115464323,0.18761873281217176,0.5666335266155998,0.5787178965934863,,0.5299592323041696,0.2879694525183274,0.5443875229926888,0.5667245192345465,0.5255832017234715,0.5855908658312591,0.0973405621272832,0.18227595635047306,0.06660430664707967,0.18051275155894458,0.4510448964440649,0.48065758218046784,0.06975715900882577,0.46270466049387754,0.38266980440735915,0.46200892885742045,0.36141290476398547,0.4176663628683523,0.35829883544803337,0.40884581289046473,0.35048823339040186,0.09406029098979435,0.3722155266650562,0.41557774950098264,0.379989185039795,0.15628866975745823,,,0.5145988711191642,0.47620766098888784,0.46917088241953964,0.592614964283146,0.24972229270757623,0.4496528029285986,0.3891124331503516,0.09681564189512516,,0.27031041437342845,0.1363630640451771,,0.40147110590828466,,0.36279323510908185,0.6485387929546614,0.13834871029239035,0.5863577096885285,0.5747133415427911,0.5070185831126579,0.5274211786412619,0.29122848395441997,0.41751769890289175,0.3265750227045338,0.38241571219372694,0.5141984518507139,0.4382360291202593,0.12981935843080186,0.28564492696027227,0.1755077028839615,0.39426529153140094,0.18714583152102374,0.36235442420603103,0.2712605812553246,0.3641905511191317,0.3550385511126796,0.34906848047697236,0.37684673595645485,0.3727060185160767,0.3893223501410587,0.14610448189770578,0.43935557317379376,0.25481564226582526,0.4118903787601758,0.3858532061881806,0.024617073710868232,0.31057893578406576,0.19253116898654202,0.1590926872270768,0.4155289123944069,0.1322814217647536,0.3343708726961267,0.1345453546907669,0.5565115984212896,0.16384210590279832,0.18083185613863775,0.6167659814958321,0.516138844325099,0.5784691447228149,0.5405614961729704,0.4830606616333217,0.5569770129495636,0.10706418046014789,0.434965091280409,0.5398903111482684,0.5858998914762841,0.46148380976371445,0.2156218690116604,0.4971759337055244,0.1047302343545213,0.4698391936902756,0.46448213957696793,0.4265860195640849,0.5051504844155447,0.41343102104239204,0.29704478439892296,0.30374125086510345,0.44101650866099296,0.35639714583435717,0.38455823311984394,0.36131971128285123,0.3383608785381066,0.3466519137116134,0.40317276786164297,0.35166753038367193,0.38588637379765445,0.3236504195388732,0.13919468271627447,0.23264972515758478,0.2848493590904106,0.24059725527326375,0.42318603326466353,0.1617894325136831,0.498006954375679,0.5011569758700127,0.5186172557350743,0.5186172557350743,0.18139406628796056,0.16707481248251427,0.5367936390393512,0.33400393893785224,,0.5773297389396288,0.4818374308178244,0.2931779683665224,0.5642465869536673,0.4405694236587601,0.4884209690266605,0.2673298364144997,0.4839128267943844,0.534795780746081,0.505273860821818,0.2694136000925565,0.46004695033707854,0.4556695972782732,0.4542963376411897,0.46541517219111844,0.107104321693788,0.19775217726520228,0.30091865363476733,0.47298481046991603,0.23281762844837461,0.43186967631330986,0.21453989325120776,0.36200492953294106,0.16367488745041284,0.36409856777654426,0.2633966745043105,0.31045640810399217,0.13929417543617775,0.3102158469512496,0.2741810009800673,0.4010137115769202,0.3144229427980124,,,0.4192651845440414,0.2699328594570448,,0.40154974482884886,0.3023565512369573,0.3524451379300459,0.5554052680267937,0.25988195785074975,0.14327255457550742,0.3329781880659885,0.45481809832162057,0.266989627132238,0.39764650082930225,0.38325024326393126,0.6045366554676516,0.5425978270290226,0.4309740548659398,0.529294314604588,0.5142089105926811,0.4217827037653739,0.5857063993811366,0.5418354196484141,0.5163661805879051,0.4736957617773963,0.5465315276505577,0.4370636143502142,0.5282211353778647,0.40899547499920835,0.5052202618088605,0.1293972042816854,0.2590954839064419,0.3545818830913756,0.4004371018777625,0.3706456631864864,0.3502922852641455,0.3622334655332234,0.36374722516771063,0.3482677254222176,0.12522993507449304,0.3592138665854062,0.022988193037611796,0.1199262353553928,0.09226696771225774,0.183407534618595,0.4481393721189563,0.17909368651201363,0.1268683693838061,0.44610148283528855,0.45184941722375854,0.09790845995234326,0.2798588370413975,0.34820571852488785,00000000000000000000,I
0.46726508629843394,0.357346024673948,0.4009396938180363,0.41426450956373506,0.3573013856429181,0.3805378383323118,0.3663368163525691,0.35342846698659736,0.31709514550840573,0.33004586273551306,0.28463320317802226,0.2705610445539935,0.2524026652355452,0.2687623483369102,0.24924587249051522,0.21836781886225784,0.25078313550291137,0.2594179069150959,0.25834753066362576,0.2499391814033357,0.2655857160960912,0.28405476494205645,0.24741029450281762,0.31018969972668203,0.2514933555399068,,0.22551396989507647,0.4036938418440556,0.20661288719931106,0.44803257531789514,0.4160894999163412,0.49433610168975617,0.34723334571960796,0.2903461954859203,0.20232427119169596,,0.2577885159572964,0.3880970303942623,0.48861264907490426,0.4671261853737492,0.35885858997636405,0.28971965474267597,0.25440045385588017,0.4120133754300794,0.46939284474656756,,0.3585926871564878,0.46153224982716334,0.44389567969571314,0.45167086521787625,0.3550562508879389,0.4099677191861958,0.37394145513577065,0.28053629712711575,0.2954229649493203,0.3589621509045863,0.3145925808117586,0.31564010304420254,0.29934570426693013,0.3089283034248967,0.282582725906366,0.25953767441072606,0.24888818381550107,0.18453773511366728,0.21916614989157204,0.26249503022761295,0.27355649154928563,0.2674496204870283,0.2733737004543383,0.2211321369939348,0.17631053552324563,0.2748323560574239,0.21665277052442364,0.27072319439029396,0.17335725696692408,,0.26470432592914245,,0.31323016662171244,0.2921444197296641,0.4417213257993412,0.09938940217152636,0.3911191683695743,0.4167934314792422,0.2704135215301356,0.4813983972066022,0.5696966313668608,0.5560249573950372,0.2600234980217323,0.4575956489658476,0.17866036450099926,0.4719249004862678,0.49145574928367874,0.5113442521247205,0.452928038405234,0.4769124267605189,0.43980300869334177,0.43126780414856075,0.2548041204641688,0.38700049488159255,0.28306992038939516,0.36081008594535113,0.3220087734132579,0.33171224204110983,0.3123997671590293,0.2917940625188827,0.2892950004945021,0.267970917182453,0.2796975949355365,0.28206433259038904,0.2660050344989543,0.10097685117701248,0.2588942673785006,0.26854617568802613,0.24228966892204698,0.14391183375952593,0.2842899879331447,0.12644890744697163,0.290440742670336,0.17624422825879127,0.19283601367387143,0.42818541044015673,0.30494865282230665,0.5026988083921032,0.3781882133165154,0.522639842768312,0.2865195961359767,0.3567354227619215,0.3957569971592766,0.3517896388445511,0.4135023445581824,0.37710013953782734,0.2757852480773389,0.45258307521379576,0.45598961766701673,0.40222142535998845,0.5106435697098329,0.2276433301447545,0.5208518844809055,0.5022427615343856,0.3068481336183731,0.45563779558448053,0.2982323597878265,0.4117881644704423,0.3561570428391559,0.33563742719109896,0.3097703257787647,0.15119944394430063,0.3244935102121254,0.3146332901670581,0.2818312586491613,0.2951787529816051,0.22270951661843363,0.26560072194905354,0.24809049641679354,0.2418315655048017,0.24649785275169642,0.22523539864998945,0.25269998434805246,0.2450282057556393,0.24776017567902736,0.24173580946472215,0.09017365582080131,0.12615268605486246,0.16495763106750955,0.36053453114052963,0.2750385557128224,0.5180478234031447,0.3078760312566438,0.3407145633546562,0.10652157394889707,0.3603405799739852,0.1656330226817288,0.35318792859785864,0.25519332266268735,0.33359992432580304,,0.45052204319791594,0.31733588356501,0.4845914753787586,0.26735232692950067,0.5378898071499276,0.369051575588689,0.5163166057307118,0.5821671837205905,0.4218311136967563,0.5330686086794552,0.4387975067486386,0.49176921345728614,0.3567839621727562,0.44663516090145505,0.15635245607596687,0.41583494612225963,0.3552905442438259,0.3832078327313331,0.18557835263991518,0.35394365417997287,0.3150798056218322,0.31004042067357757,0.25515191129138437,0.2763384134170093,0.2560023238420562,0.2192965838369511,0.17092920888032323,0.28976830355107097,0.2975777369902611,0.13934767329028278,0.2998387197087511,0.04099147839681136,0.19683809291832316,0.46996582389147834,0.23694614021456759,0.2848502321377237,0.42340151935505965,0.572571514356404,0.41245304932358673,0.314272849226855,0.42870851607608434,0.42060231487265537,0.29572807330865963,,0.24833073775016204,0.295144279284617,0.5110851019505919,0.4458507196935591,0.3304224136757275,0.3855408946883334,0.4324787138770463,0.511845492942325,0.5446171506092439,0.34817092113785947,0.5078635716369239,0.47170191016218566,0.27155986306319485,0.45904783708167785,0.39635109744272373,0.41095166290031104,0.34308464830051244,0.1631228591279805,0.2664657602211448,0.31027940210350163,0.3452212239539146,0.3103252767238926,0.29542029272837095,0.2794261528890078,0.29644927682150796,0.27639291984289255,0.2731880996271332,0.2604092590429056,0.23180655054071397,0.27419593195848285,0.20000558283551845,0.28422453896656025,0.23408080711868268,0.2924429351435605,0.25318403226342445,,0.33913545014512336,0.35978471483145474,0.3080074428016366,0.1601260928996179,0.26495179983726885,0.4351841653564502,0.5448105318522563,0.2840463735272881,0.15389333048545456,0.21456414933338966,0.41874118775273345,0.49525071016339656,0.47314566615174364,0.4615109925115262,0.47965898467468343,0.4238310565426212,0.1775215179716484,0.5046251930138278,0.4330426618436102,0.40797380190603444,0.3604268482177786,0.41644737259123943,0.3832694311416282,0.3779739128672319,0.3411909512219574,0.3320646453782176,0.32221667706112916,0.31243837046815426,0.28937296195571127,0.2936109754699025,0.23445402004145854,0.24610336001788669,0.27251790179429725,0.26666757369711713,0.24568378147058498,0.2505157699116606,0.26016706918644295,0.26005582185432813,0.2356089726068215,0.2526338530154282,0.2559766086414298,0.1874003289063095,0.23029880888045326,0.19179515149099172,0.20068279748434564,0.3411413051857029,0.26053404012404335,0.4181492086455204,0.42911705837813335,0.2988040291510949,0.324774028660818,0.34760918447974914,0.27763165321899796,0.4776759686095358,0.4508273054112612,0.10931754546291239,0.49845429897065496,0.4780241221727674,0.3215081921643608,0.546413708340891,0.4583151933736031,0.31448418335831746,0.48185682867303303,0.4462548949615986,0.48571390684598215,0.438434067130943,0.4396129714808624,0.3955353447761511,0.36470192715495375,0.3672810209120662,0.2752845082514154,0.23159514144163929,0.2257226633856717,0.3333764045034894,0.3126077593833551,0.31253949796617114,0.25328209300654925,0.24798458007176924,0.27340557842102553,0.17824435576048336,0.2677996647487362,0.2706983495205464,0.19359208045347978,0.24742547787974561,0.21937066396709154,0.22050063066968917,0.23540539384791143,0.26735400845961604,0.2867014451475764,,0.3045047771975413,0.10452464696231845,0.17755289865117868,0.19423874262009036,0.24733908417539321,0.31648874565099205,0.3763421509431473,0.18252404156646707,0.10500315867082827,0.479869800567491,0.40772162984898647,0.34364063889825974,0.25315598539742007,0.270893681448393,0.49745994504801705,0.3647822221568105,0.2653851449055587,0.5485762642742683,0.5559570591455657,0.5004866312490138,0.4746807931677043,0.33430231755989337,0.4761133783090692,0.3985013308153603,0.4430418527974796,0.40490807436323717,0.4068162509499264,0.36557746510111316,0.37648519827975924,0.31974060759344075,0.3217860783776317,0.3162807899499964,0.312392983893273,0.31913812147027154,0.11505700797049406,0.1831453860998974,0.2956712908973198,0.2773839867697714,0.2633523492065171,0.26311471432442685,0.2640800103971707,0.19945432809812627,0.2095724949820998,0.19468566580775212,0.2773738019744022,0.2198976624785474,0.25018337484570896,0.3830228820992292,0.3781195196995954,0.33187539066194155,,0.4048296207984679,00000000000000000001,IIA
