"District","Year","AveragePRECIP","MaxPRECIP","MinPRECIP"
"Gutu","2008",19.7385571807309,84.1497728971874,0.0497377715432937
"Gutu","2009",19.5194200144408,57.1073341925354,0.191775948382622
"Gutu","2010",23.8440067812922,71.1528013272613,0.0752124117232454
"Gutu","2011",25.840976624918,118.478073935065,0.01503265784055
"Gutu","2012",14.0248151608916,49.7457767592926,0.0289036893189868
"Gutu","2013",23.2379090195635,93.5899504721164,0.0975602665970298
"Gutu","2014",28.0461802072008,102.016598399363,0.0417021470306887
"Gutu","2015",16.6205413848298,58.9011764365668,0.00192065773061781
"Gutu","2016",19.1474291466066,79.3796691131358,0.0258614554735722
"Gutu","2017",27.3701361251285,89.2340659481638,0.069424131447301
"Gutu","2018",20.2119027653221,120.815282631738,0.0190813250425123
"Gutu","2019",12.7394647860449,48.856627841849,0
"Gwanda","2000",19.5116677071584,58.9131782674614,0.0660901987468641
"Gwanda","2001",28.7121051894734,122.439500526412,0.102433497498646
"Gwanda","2002",10.7798869975609,38.7642812995057,0.213761260135429
"Gwanda","2003",17.8953422001139,53.4987748122975,0.0823302094277525
"Gwanda","2004",27.8128682841599,116.675376671202,0.195065421633783
"Gwanda","2005",17.9200543038639,75.6961551391612,0.00556049209676976
"Gwanda","2006",29.4323448286186,92.6151933166326,0.00474199812924156
"Gwanda","2007",25.3806326299817,104.774598121818,0.024511813962262
"Gwanda","2008",19.3665618718349,81.6884483431192,0.051958049594941
"Gwanda","2009",24.62480118596,84.221561554308,0.0425656603312567
"Gwanda","2010",26.3712832313902,86.003785077614,0.0725871776700361
"Gwanda","2011",26.2893250675573,107.321835719253,0.240877504609685
"Gwanda","2012",11.7744001168569,34.5595147099857,0.0400527987083782
"Gwanda","2013",27.3350700062656,111.13397308401,0.0360670240670747
"Gwanda","2014",32.9447160431699,100.551615654546,0.0572870954086284
"Gwanda","2015",14.9808006239125,36.748357729643,0.0192793939647149
"Gwanda","2016",22.1209481974837,87.9849288060385,0.0388540351828994
"Gwanda","2017",33.3670014127371,137.113882159018,0.144702764520565
"Gwanda","2018",24.4561304994063,129.691116873891,0.0752068192209199
"Gwanda","2019",14.9690444739887,50.0196891951941,0.0119271162129396
"Gweru","2000",17.3462146043357,56.9826966026835,0.169321281965206
"Gweru","2001",30.2980464605382,117.490972774403,0.189023025436372
"Gweru","2002",11.3445424853732,41.1491044342518,0.165134495294279
"Gweru","2003",19.5019712604514,54.3183061398128,0.205160264722323
"Gweru","2004",25.448063571384,66.7618052344112,0.0949711888929254
"Gweru","2005",21.8049327068034,103.847885793331,0.152443945285289
"Gweru","2006",22.7156524592062,63.9648513620391,0.093961724995147
"Gweru","2007",20.7359995475957,102.999298952257,0.145849677279144
"Gweru","2008",21.8300766124403,99.491427592904,0.0430610622298463
"Gweru","2009",21.3491548378722,64.4687690063434,0.00405110418664841
"Gweru","2010",20.0207887630016,62.4195214132468,0.0792540844032249
"Gweru","2011",23.8441281258349,129.707795103157,0.000277017419944505
"Gweru","2012",15.4446857245858,50.5061115299954,0.00358945464235433
"Gweru","2013",19.5330081273269,78.5361287498006,0.0179020978254152
"Gweru","2014",26.6809285951069,105.645705685545,6.5200640619878e-05
"Gweru","2015",13.7155924906431,37.201418504265,0.0231175177989772
"Gweru","2016",20.031712450805,67.476701752111,0.17154816236032
"Gweru","2017",26.877760068245,108.410131374761,0.0849356182486815
"Gweru","2018",18.4446664196978,90.427978175002,0
"Gweru","2019",12.0467586008433,45.8866429281001,0.00584761798824069
"Harare","2000",3.85147709129636,9.06448541149205,0.0196090892123631
"Harare","2001",5.09304990630728,22.6315020998319,0.00461070851012539
"Harare","2002",2.08863222904705,4.52378345143561,0.0490779521721004
"Harare","2003",2.89814142595055,8.22755918496964,0.00791015757391042
"Harare","2004",3.94612230712674,12.5599845271485,0.0058320718954372
"Harare","2005",3.19831091191947,13.8031250877708,0.0026317680287356
"Harare","2006",3.18249394433336,9.43220640157952,0.00515535658839023
"Harare","2007",4.01480514432405,13.6833577140874,0.031646983678722
"Harare","2008",3.81703765452877,14.0493300472989,0.0144099892920078
"Harare","2009",2.71202721893643,7.01890745338272,0.031402503366767
"Harare","2010",3.01865859815638,8.13187559883968,0.00233705609451349
"Harare","2011",4.25883069538984,13.5834157334823,0.000100463237864531
"Harare","2012",3.07763239856769,11.8635588347912,0
"Harare","2013",3.77272402546694,14.074933157832,0.00013028612342097
"Harare","2014",3.97889908534759,15.1451147398528,0.000905607427397199
"Harare","2015",2.94252279338096,10.4685023017374,0
"Harare","2016",3.20294359547773,11.8446408340744,0
"Harare","2017",3.9774889657736,16.8584780234917,0.00620577366304739
"Harare","2018",3.27238398693831,16.2145912317669,0
"Harare","2019",1.88926893224777,5.75988810085783,0.0051135475847724
"Hurungwe","2000",53.6789474977298,163.266593189333,0.177155805105967
"Hurungwe","2001",96.5416146569918,360.841920196893,0.194773874366337
"Hurungwe","2002",57.9917386821265,163.872437306479,0.110600745213039
"Hurungwe","2003",77.3054757384345,230.656575039672,0.118337983805734
"Hurungwe","2004",84.1536503730921,266.703330429629,0.0202054091349465
"Hurungwe","2005",64.2622401700719,241.424233154105,0.103230248040829
"Hurungwe","2006",72.6823602797939,227.309528644237,0.0913189271935037
"Hurungwe","2007",95.2363959842859,358.47678219863,0.0935110459178242
"Hurungwe","2008",91.6149211551585,344.169140336093,0.11296857137475
"Hurungwe","2009",68.4836520259716,203.796300091989,0.136059408617593
"Hurungwe","2010",78.1985692132736,243.136407947131,0.194749459441507
"Hurungwe","2011",66.8271839922836,270.769719619202,0.015473944272105
"Hurungwe","2012",70.5233078757477,201.601634410491,0.0778783652012291
"Hurungwe","2013",74.004495229899,295.244594022456,0.0169996516661794
"Hurungwe","2014",83.5168808841155,340.733114542797,0.0306515242198086
"Hurungwe","2015",64.9423261264923,240.891753531788,0.00405926360356662
"Hurungwe","2016",67.9051773316337,207.545327544738,0.000467979572496523
"Hurungwe","2017",83.5764147979826,278.100931635558,0.00281715285957176
"Hurungwe","2018",72.2345416407123,351.178237276334,0.0115914809596314
"Hurungwe","2019",49.2894851346845,172.186848506565,0.216196633556212
"Hwange","2000",71.0653756363224,216.466949792528,0.542258483655667
"Hwange","2001",109.175960869623,535.875668342791,1.07395605125832
"Hwange","2002",59.9498516242421,191.22011779424,0.941032433347908
"Hwange","2003",69.4785553958892,199.894596599218,0.138419161612997
"Hwange","2004",100.451345286052,304.017050090608,0.225263021034006
"Hwange","2005",85.5921128420601,388.802136170338,0.309650220315323
"Hwange","2006",110.412277066518,378.748678262152,0.340646604127316
"Hwange","2007",86.601521374689,349.374369525909,0.322529523795146
"Hwange","2008",121.040343518185,566.681394656733,0.110157326216997
"Hwange","2009",99.3567421162046,253.225710011171,0.144707932892807
"Hwange","2010",97.4772049100407,258.237669638208,0.0089245134243356
"Hwange","2011",96.4599466075366,267.605394319518,0.197287716774536
"Hwange","2012",82.4931936358324,285.324223042995,0.0696334452007553
"Hwange","2013",86.279853793719,364.293980077026,0.00212159392660984
"Hwange","2014",102.555104348301,354.890976892441,0.000400308443395974
"Hwange","2015",56.7729014191048,142.200824272224,0.0332320357983596
"Hwange","2016",69.4653737148896,237.35365070987,0.204984947740569
"Hwange","2017",108.54120267185,416.052017595429,0.0236247620040148
"Hwange","2018",96.8744879029786,531.021193794935,0.0377338833235519
"Hwange","2019",66.9506445727458,257.264024809704,0.124808966609499
"Insiza","2000",19.3339154715416,52.591200169395,0.061085568795234
"Insiza","2001",33.3246964642608,134.972799761506,0.0858098151090649
"Insiza","2002",12.8799890477636,42.8615545393497,0.575199938976142
"Insiza","2003",20.3103287909097,51.6945440318947,0.239077608289503
"Insiza","2004",27.070912126819,92.6823461644205,0.477777073102006
"Insiza","2005",23.0709204468866,110.113240759221,0.0162232385814194
"Insiza","2006",29.0466998708434,83.6296797616225,0.0278016579505871
"Insiza","2007",26.075021660511,133.578639737765,0.134700573045705
"Insiza","2008",23.1785022576502,106.327013007595,0.0757739552456127
"Insiza","2009",24.2489501783919,77.3091794486723,0.0538130361828485
"Insiza","2010",25.6686191354273,80.9062107556591,0.0700660042195273
"Insiza","2011",27.3744701020516,136.685389429798,0.219213562353488
"Insiza","2012",14.8691742720862,44.3343661123631,0.0210500881047326
"Insiza","2013",23.6726801052309,93.1078165094642,0.0488363144012492
"Insiza","2014",31.6042828397459,105.037203326588,0.0564471604472628
"Insiza","2015",15.6884773059153,44.0990687226548,0.0557564020467872
"Insiza","2016",22.1315803582661,70.785405033184,0.082352424219197
"Insiza","2017",34.3230419804838,131.908887782284,0.125257793964028
"Insiza","2018",21.2376156416076,89.072231571873,0.0807915626005292
"Insiza","2019",14.4168621510525,44.226792290164,0.0044712885176933
"Kadoma","2000",31.2724769911145,82.5652455588767,0.176714105171342
"Kadoma","2001",48.2638049984773,241.30102028426,0.0704019726441937
"Kadoma","2002",23.2234156238045,64.1036701309914,0.0204167508031034
"Kadoma","2003",30.5205413390377,91.6598887319074,0.0631339107158795
"Kadoma","2004",39.0366724030705,129.64061788601,0.0194238567354856
"Kadoma","2005",30.2793437544322,116.009925064737,0.100858811792902
"Kadoma","2006",35.5453721643914,137.294521467008,0.0264746046033657
"Kadoma","2007",38.674899931784,162.676510384094,0.0210730073416266
"Kadoma","2008",39.450826829565,181.315964923887,0.0171839644269366
"Kadoma","2009",36.6790314987617,104.238786168017,0.0711983811754394
"Kadoma","2010",32.6665355383034,101.419577368919,0.0571076712586742
"Kadoma","2011",38.5862652038701,162.114355958326,0
"Kadoma","2012",31.2420243019735,106.530024783343,1.42972955169777e-06
"Kadoma","2013",39.3160775218514,164.538132731354,0.00371461727865215
"Kadoma","2014",37.0900833504858,130.162641196274,0.0017687075075726
"Kadoma","2015",27.9083010505443,80.0257390064644,0
"Kadoma","2016",33.6864185581156,116.352549973539,0
"Kadoma","2017",38.3956817352891,148.046068113809,0.0732823553270981
"Kadoma","2018",35.2336728898798,193.152765522868,0.00176628166127735
"Kadoma","2019",21.7424961637487,79.0159476568301,0.0330745945764219
"Kariba","2000",21.3618283247988,63.829446705124,0.074801661306878
"Kariba","2001",33.5389008657282,159.264441555738,0.148486196041767
"Kariba","2002",23.5930221517018,67.8825719590573,0.157840745807127
"Kariba","2003",31.8594365032089,110.731223301677,0.0343981534855915
"Kariba","2004",33.9051329518095,104.320930836949,0.0293202877635992
"Kariba","2005",24.6635548357098,107.970340062707,0.0702248171045771
"Kariba","2006",33.48040637181,116.384355089594,0.0948779431913649
"Kariba","2007",35.6215383176498,139.141263916212,0.195561044793974
"Kariba","2008",42.807190503707,154.145892731582,0.282772083392746
"Kariba","2009",34.0474831526063,94.3466566827367,0.508362894930193
"Kariba","2010",31.9503221954308,85.6847425083904,0.769017669640701
"Kariba","2011",33.4672682791933,103.297870356604,0.131196925890603
"Kariba","2012",31.3438767391007,90.1864925784223,0.0854913370599224
"Kariba","2013",35.0561214562057,122.785763557869,0.132615731235445
"Kariba","2014",36.915462786096,132.537566302804,0.225224386095661
"Kariba","2015",24.7321819306706,70.0825880845972,0.0138388248440142
"Kariba","2016",27.0097948692584,79.6398584592576,0.0383536466113012
"Kariba","2017",37.2720351770219,112.316438805706,0.11489284529765
"Kariba","2018",37.5292048124791,183.142251494585,0.0699530802027428
"Kariba","2019",28.1081639210782,65.114349239042,0.107365019703695
"Kwekwe","2000",27.062801977722,71.5429836037696,0.128157341545453
"Kwekwe","2001",41.9274357881704,196.876261937034,0.0900973289125236
"Kwekwe","2002",18.6066073531326,60.0522513218955,0.0809731379549132
"Kwekwe","2003",26.3678700083755,71.4072927269865,0.0639637575017974
"Kwekwe","2004",36.3174395637853,110.566394432035,0.04324378010511
"Kwekwe","2005",28.2001662162566,126.010600108142,0.0909334046475614
"Kwekwe","2006",34.1919044494202,122.140153309411,0.0408282943852439
"Kwekwe","2007",32.2304156362782,160.237672123371,0.0450370091860261
"Kwekwe","2008",34.9635826696912,161.34630410122,0.075409552436944
"Kwekwe","2009",32.15843743347,92.7634093871888,0.0309896214420191
"Kwekwe","2010",29.0915987177754,90.4806246144514,0.048493955588871
"Kwekwe","2011",36.3628025615335,187.439940117504,0.000480048410274464
"Kwekwe","2012",26.408611217168,81.2256056712538,0.00187010010935516
"Kwekwe","2013",32.9097994526973,151.268294319101,0.0425096167889469
"Kwekwe","2014",35.0054554186611,140.294997066026,0.00338271499838846
"Kwekwe","2015",21.9897899044626,53.1387581620731,0.0040317416472866
"Kwekwe","2016",29.3860999022985,104.870026974468,0.0683293292927784
"Kwekwe","2017",36.3816726302315,137.217827397819,0.0713590142620424
"Kwekwe","2018",30.7575477670287,171.131356551133,0.00483021616014679
"Kwekwe","2019",18.4828767058876,76.3719158803131,0.0286856831203491
"Lupane","2000",22.8018469081736,64.3083785386646,0.229268875096807
"Lupane","2001",32.8587847520057,154.047710059554,0.267239405265518
"Lupane","2002",18.0273540768885,64.5690297403756,0.183727878347032
"Lupane","2003",18.815868852677,53.7055462874618,0.0355327376638093
"Lupane","2004",26.6781549350355,80.8684719747188,0.0615660487065422
"Lupane","2005",21.1494847456592,91.7320276921871,0.042844253627091
"Lupane","2006",32.6981870110376,96.4945144742143,0.0783337391376014
"Lupane","2007",22.6883973786625,91.6284563830086,0.072119142570748
"Lupane","2008",32.3654940500154,147.860750748714,0.0164972780588512
"Lupane","2009",30.8872578847942,97.4145296003888,0.014547415902063
"Lupane","2010",26.955012462804,73.3938733276784,0.00327823343249132
"Lupane","2011",28.5512189097009,98.9743414316108,0.00254871860714974
"Lupane","2012",23.4501977307429,94.8216454796932,0.000178450017227649
"Lupane","2013",26.4717096312632,111.006080441498,6.11855161931838e-05
"Lupane","2014",27.5596184920597,81.9784578221686,6.99909335730363e-05
"Lupane","2015",16.6232701406225,40.8662723468215,0.0191765940425588
"Lupane","2016",21.0182162454419,75.0768987000573,0.0272186430664185
"Lupane","2017",32.0342076588512,130.226914202466,0.0164943403912213
"Lupane","2018",23.6281082646487,113.109315158573,0.0023373296847293
"Lupane","2019",16.3633220938775,65.4843570147951,0.0455533006329942
"Makonde","2000",28.9618798480371,77.8163066573587,0.243678045877445
"Makonde","2001",45.1095271995651,195.018471216805,0.120304044824555
"Makonde","2002",25.2216069784909,65.9228864786964,0.011979286573511
"Makonde","2003",31.5644336823764,96.507936699893,0.115850675731414
"Makonde","2004",36.0239532747607,108.380208308673,0.0167300572208392
"Makonde","2005",28.7038465274756,104.793346370786,0.145695083170668
"Makonde","2006",33.8760806617011,96.6870518918716,0.0406149163281453
"Makonde","2007",41.861615892091,154.28951111693,0.00947999543499392
"Makonde","2008",39.3324934561575,142.504835561794,0.0639549195677354
"Makonde","2009",32.2998057088984,95.1170471184978,0.0101266499695496
"Makonde","2010",31.1736076311691,90.0630410859398,0.0988943688672389
"Makonde","2011",34.378096400322,126.122927037524,2.83491794392581e-05
"Makonde","2012",31.7848655054106,103.064128145342,0.000572606685454957
"Makonde","2013",35.5590375206511,137.597903105208,0.000107764719413193
"Makonde","2014",36.381638455789,137.236253956019,0.00382852970479493
"Makonde","2015",30.7538474940495,132.600649086401,0
"Makonde","2016",32.9418484285038,99.2408551308454,0
"Makonde","2017",35.0982512063465,130.957995188937,0
"Makonde","2018",31.7267306295905,146.45784609645,0.00333066320984953
"Makonde","2019",19.5377655777337,54.2591979550088,0.054944639044298
"Makoni","2000",36.2328196029957,97.4799764496439,2.19148329656169
"Makoni","2001",45.2839148602047,166.963706536737,1.12149501432418
"Makoni","2002",23.3662503674686,48.4495022544966,3.12990323131922
"Makoni","2003",27.5766535433571,86.1269412398338,1.16888305888986
"Makoni","2004",42.9565182209044,107.287656186141,3.01377360350544
"Makoni","2005",32.8867773960663,150.742845278862,0.345102590729925
"Makoni","2006",32.7318673868458,100.194700821474,0.244023345978027
"Makoni","2007",39.8185061028705,148.475583777358,1.2696569136264
"Makoni","2008",29.1465841323904,110.962921281948,0.956527359760138
"Makoni","2009",27.6123370397091,77.9277797043908,0.961350745685837
"Makoni","2010",29.1185305128205,92.20194306321,0.0546568740883802
"Makoni","2011",37.2545702595419,133.498175131807,0.098220800039274
"Makoni","2012",26.3510768251781,91.6523605663402,0.556236168661298
"Makoni","2013",36.4990247690644,152.691394428763,0.820970675364986
"Makoni","2014",39.8569610158805,161.808159778048,0.247623829295359
"Makoni","2015",24.4128868920185,58.7557367438195,0.00250180091406589
"Makoni","2016",32.5917935422151,123.598413672634,0.00522025349143636
"Makoni","2017",40.0175753787532,140.853123203796,0.333546661052855
"Makoni","2018",27.6947071032601,166.526395086097,0.0290877793615401
"Makoni","2019",20.6761140233303,49.9937150516347,0.00918655150815218
"Mangwe (South)","2000",13.8714178125885,43.6709653411426,0.0456203480435315
"Mangwe (South)","2001",18.1054643938093,74.3435018511379,0.269419470561579
"Mangwe (South)","2002",7.3273853350679,24.8697131184678,0.345766077484872
"Mangwe (South)","2003",11.3022460585755,30.1005382020392,0.0328047032808065
"Mangwe (South)","2004",17.7636627171586,52.8917284131634,0.0312132876829292
"Mangwe (South)","2005",12.5833754348658,49.4103632218697,0.00572561410912135
"Mangwe (South)","2006",21.7975638572835,66.9988814564896,0.031470042816917
"Mangwe (South)","2007",14.696521084883,53.5231837224727,0.0298473164236045
"Mangwe (South)","2008",11.9665610438771,50.3068650321633,0.0542815609449463
"Mangwe (South)","2009",18.8466693977237,61.0828613706664,0.133131319203462
"Mangwe (South)","2010",16.4045031040551,48.0020464778531,0.000922710593209451
"Mangwe (South)","2011",17.6599150192592,63.8203802233233,0.00796580144137895
"Mangwe (South)","2012",8.67116987978629,30.6467604809532,0.000146120270523277
"Mangwe (South)","2013",14.0156548815414,68.2677851766933,0.00295176933759113
"Mangwe (South)","2014",19.9087150690065,74.6185388127963,0.00583013673991516
"Mangwe (South)","2015",9.17834941342285,21.2575145082439,0.000482469174918757
"Mangwe (South)","2016",14.4242893418156,56.8761831521404,0.00842977500441181
"Mangwe (South)","2017",21.9055191019117,86.9456924397571,0.0268777764851727
"Mangwe (South)","2018",14.1817658040012,70.4586741534518,0.0265933580807149
"Mangwe (South)","2019",9.36533267832276,35.8331627524366,0.0155812226079219
"Marondera","2000",14.2639727341839,33.4351067226307,0.397687997109617
"Marondera","2001",19.8448414027697,80.2468336465312,0.044182984729595
"Marondera","2002",8.39133079602149,20.2674810455126,0.446754730726745
"Marondera","2003",11.3501207587222,32.2828655617494,0.0911041524559978
"Marondera","2004",16.4041145351636,54.6648634856822,0.0598946100491351
"Marondera","2005",12.0756973501407,54.120705497148,0.0182007761013094
"Marondera","2006",13.5225949217618,45.8349925712043,0.0379590736655576
"Marondera","2007",15.4268115631635,62.8362593476679,0.141699290401134
"Marondera","2008",12.9705391493682,57.334546947713,0.0689199141196464
"Marondera","2009",11.7954078202211,34.8261320051025,0.333160752760173
"Marondera","2010",12.5031830461432,34.9705481382562,0.0167042132729965
"Marondera","2011",16.2169103296527,58.1472527681612,0.0417441875274651
"Marondera","2012",10.4695834546196,37.2855541240935,0.00377661346628259
"Marondera","2013",15.2049919778435,66.0468684329706,0.027085077591633
"Marondera","2014",15.6528731804457,66.8830870706661,0.0159580454746509
"Marondera","2015",11.1186805438585,28.114473655703,0.00226521308222265
"Marondera","2016",12.9174743696956,56.508204775698,0.0056363951786682
"Marondera","2017",16.7591975904501,66.7025921280477,0.0323790499409798
"Marondera","2018",13.6314554165219,74.1566913896916,0.0121364641118299
"Marondera","2019",8.55944877530743,22.5021997046529,0.0174644569175286
"Masvingo","2000",18.1209848451886,52.4486194790871,0.573679322075537
"Masvingo","2001",31.436115129293,113.229503071776,0.481469920396072
"Masvingo","2002",12.764974866365,40.9864233320835,0.802691874648536
"Masvingo","2003",27.3269286366581,125.204014835171,0.470709122640912
"Masvingo","2004",24.4483007419294,66.658289169564,1.66138573858485
"Masvingo","2005",21.4270473738793,125.643513429399,0.153142711003923
"Masvingo","2006",24.1487802095807,65.5311031445569,0.310851343018579
"Masvingo","2007",28.6527513460713,164.156308969212,0.516252757992833
"Masvingo","2008",15.8596016305237,74.5437003262487,0.119727425534499
"Masvingo","2009",17.8098151697796,49.5718638673133,0.459127110896139
"Masvingo","2010",22.116779707174,63.7553010617401,0.329023440248235
"Masvingo","2011",22.2580747148922,109.956008001285,0.000939018638603682
"Masvingo","2012",12.4672061263235,46.055719022073,0.0704228410844913
"Masvingo","2013",20.8230675760349,89.7760067523695,0.637020483817996
"Masvingo","2014",28.2053411557154,97.3912686046432,0.393055567758126
"Masvingo","2015",11.1970894084709,27.4395950435423,0.043240540281712
"Masvingo","2016",17.2510529346191,73.2280753640568,0.274492567760528
"Masvingo","2017",25.6975612344641,84.9388462836252,0.502201728447507
"Masvingo","2018",18.2897072084824,99.4072855660728,0.158136494740928
"Masvingo","2019",11.869280627665,37.5331689586534,0
"Matobo","2000",18.2614058727678,59.3481819359111,0.0611962718247977
"Matobo","2001",22.17615647627,102.669676388362,0.145650031498186
"Matobo","2002",9.43477172564826,32.9191443922181,0.27141151683469
"Matobo","2003",13.6961367235249,35.0884285839457,0.0501297161082951
"Matobo","2004",19.2975046209656,60.3080698673047,0.032589095347002
"Matobo","2005",15.7797282064555,67.9288283771744,0.00863165728437618
"Matobo","2006",26.1841447833155,84.7398867213843,0.0025074395353234
"Matobo","2007",17.7390313862921,71.4492661874084,0.0176610736755737
"Matobo","2008",15.5726812835514,65.9551350055956,0.00270857128881271
"Matobo","2009",22.55277254142,78.9259150870291,0.0450353083424738
"Matobo","2010",19.7476533396844,61.5572488713498,0.0017812251848209
"Matobo","2011",20.3683677361255,74.7611677324655,0.000669411327806515
"Matobo","2012",10.0567616517202,29.5066314035187,7.12579157339753e-05
"Matobo","2013",17.9333615168249,81.3581811510465,0.000991586882175362
"Matobo","2014",24.098215567616,87.3745055282233,0.0119934939065584
"Matobo","2015",11.5360918650971,28.3353486525662,0.00532667110584917
"Matobo","2016",17.2487542195942,66.8614670631348,0.0184703389413449
"Matobo","2017",27.9513622100629,120.854767965686,0.027869881896751
"Matobo","2018",15.9654983383453,69.0835517177395,0.0233533726819801
"Matobo","2019",10.6665411236098,31.8762619637683,0.0155950944622686
"Mazowe","2000",17.3875081546762,43.944735087016,0.0515654370279734
"Mazowe","2001",23.4809868228795,99.8826752240751,0.0163537658996539
"Mazowe","2002",10.4812495814935,23.8602120021102,0.0403874296761869
"Mazowe","2003",15.1441403965344,42.7487480129681,0.0455258189334748
"Mazowe","2004",19.2364505343459,60.6744740736251,0.0162814924511265
"Mazowe","2005",14.8107680008262,58.7879903591147,0.0105083261225053
"Mazowe","2006",15.8551738981516,46.2024431196498,0.0236493522871124
"Mazowe","2007",21.1545020917504,75.6298588298115,0.0139782749034709
"Mazowe","2008",18.6468638317447,74.1498017269022,0.00819295943011621
"Mazowe","2009",15.6830780273944,46.123641408191,0.0463620518729109
"Mazowe","2010",15.3317130592201,46.6968914954686,0.00183052601215404
"Mazowe","2011",17.8155832027594,62.6490475070243,0
"Mazowe","2012",15.5852154976644,57.1026931097694,0
"Mazowe","2013",18.4211386080079,65.4579398449729,0.00108279723450216
"Mazowe","2014",18.3302079677795,64.5159848345261,0.00011901429873736
"Mazowe","2015",14.8861252963999,69.1540020852697,0
"Mazowe","2016",15.4767636910317,51.2528650951736,0
"Mazowe","2017",17.7497463529597,79.4268373135258,2.24130844478221e-05
"Mazowe","2018",15.5071358668484,84.1445040937732,0.000552660602204246
"Mazowe","2019",10.9965019865189,40.4160910452113,0.0385064405023905
"Mberengwa","2000",9.630365834576,23.4089482490339,0.114884244103593
"Mberengwa","2001",18.7486843362799,78.4199328534743,0.169729847260254
"Mberengwa","2002",7.11403442121352,23.9874775157547,0.316731925689936
"Mberengwa","2003",13.9063370224546,55.0953398467863,0.227889468150576
"Mberengwa","2004",15.080558146278,52.3845044539255,0.397651486201714
"Mberengwa","2005",12.1176746859862,61.1495909782601,0.0205862664055566
"Mberengwa","2006",16.1501063276184,42.0457140466162,0.104686297437145
"Mberengwa","2007",15.3445735438885,76.0020506840711,0.0895098654309906
"Mberengwa","2008",9.82802043385096,40.070305099499,0.103727438640564
"Mberengwa","2009",11.2881796757941,29.1620276182598,0.196595516242087
"Mberengwa","2010",14.4799684678087,45.6429102828105,0.275301810664778
"Mberengwa","2011",15.456518274557,82.9704874887185,0.0777034102739337
"Mberengwa","2012",7.65649135535794,27.0527007386673,0.0515113595010417
"Mberengwa","2013",13.2635885848079,58.8693264364028,0.181967236148564
"Mberengwa","2014",17.4967345403364,55.5685814090219,0.087733539847963
"Mberengwa","2015",7.22764856250369,17.7087319466267,0.0378043156074401
"Mberengwa","2016",11.7736665436753,43.4013572529251,0.0857718333583405
"Mberengwa","2017",17.1851573280626,63.937172373019,0.259454021612114
"Mberengwa","2018",14.482475688419,78.0651153370446,0.195010585025382
"Mberengwa","2019",8.23860796065077,26.7040354007161,6.38801854317232e-07
"Mount Darwin","2000",15.527415426842,62.7110507842372,0.123971852231697
"Mount Darwin","2001",22.8477919282846,77.6193913043714,0.254145176928518
"Mount Darwin","2002",9.7265580029401,34.3350589387557,0.0424863582181477
"Mount Darwin","2003",15.170831741305,67.1903066435865,0.104490119067829
"Mount Darwin","2004",19.5997471861911,64.7029329504452,0.0275269642247443
"Mount Darwin","2005",13.2003703448147,49.334679925208,0.0220671581294393
"Mount Darwin","2006",16.4429850894466,50.5080794378823,0.00498926520250796
"Mount Darwin","2007",19.2189319440531,63.5137857635816,0.027151807314815
"Mount Darwin","2008",18.1079440421213,102.14991125406,0.0567775043776183
"Mount Darwin","2009",14.8947696185172,58.9294576082744,0.0129568336091324
"Mount Darwin","2010",15.6395302446097,70.6865119141691,1.28691477905651e-05
"Mount Darwin","2011",15.3156029445994,70.6332733095861,0
"Mount Darwin","2012",13.2506261011228,48.1417794412258,0.00162425730970925
"Mount Darwin","2013",16.5134023467669,71.8422302301023,0.000931661961529993
"Mount Darwin","2014",17.1747695854581,65.9026632684118,0
"Mount Darwin","2015",15.9634357426293,89.8662461726105,0
"Mount Darwin","2016",12.185064811819,45.9324102312326,0
"Mount Darwin","2017",20.5909969153873,82.4526762376813,0
"Mount Darwin","2018",16.311349139259,78.8400348301027,0
"Mount Darwin","2019",14.0880396687127,45.2665860553582,0.00356225973524737
"Mudzi","2000",15.1509958590282,53.8793111802316,0.457252195806188
"Mudzi","2001",23.1467296601097,93.8724270494546,0.599005478174499
"Mudzi","2002",9.3582750021159,22.6572692760066,0.534633895097638
"Mudzi","2003",14.8550011438821,46.979439703156,0.143934922544719
"Mudzi","2004",19.428615546315,64.3570333638612,0.111587346235391
"Mudzi","2005",13.2324809950853,52.7380460600058,0.0769023602096615
"Mudzi","2006",15.4932630808756,58.8291244052204,0.0065887170209131
"Mudzi","2007",16.0795220031967,63.9306033346583,0.165348864426521
"Mudzi","2008",16.5571127338241,73.6011064282819,0.37556830610596
"Mudzi","2009",13.6176880722329,56.7811154090891,0.267751977973453
"Mudzi","2010",12.5609634017926,60.1174195101448,0.0770247891747311
"Mudzi","2011",13.6563001517496,63.387093936462,0.000246120679530934
"Mudzi","2012",13.948748918379,57.1153007549398,1.20253590769911e-05
"Mudzi","2013",16.6842399865453,78.5767640390817,0.0457451249984111
"Mudzi","2014",17.945506780392,73.5187141159001,0.000233546413252114
"Mudzi","2015",11.0569865824661,43.8439582457145,0
"Mudzi","2016",11.2172072687836,39.6781550432537,0
"Mudzi","2017",17.6092436841484,76.476901177799,0
"Mudzi","2018",14.0313216595666,69.8691182197309,0.000110722187217142
"Mudzi","2019",17.7216953687509,47.274527633307,0.0371553740726656
"Murehwa","2000",16.6121236419265,49.3096180595604,0.261957145053163
"Murehwa","2001",20.0568357130955,77.4105212002408,0.0362978010716153
"Murehwa","2002",8.97723445868275,19.7912931470894,0.263457339748229
"Murehwa","2003",12.3234742844476,39.0367939870732,0.136998145230566
